id,values,area,breakdown,year,data_title
1160811711210,103.29,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
1160811721210,128.57,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
2160811691150,100.36,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
2160811691160,99.66,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
2160811691170,99.76,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
2160811691180,99.56,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
2160811691190,100.14,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
2160811691200,99.97,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
2160811691210,99.95,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
2160811701150,105.14,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
2160811701160,103.86,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
2160811701170,101.87,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
2160811701180,100.96,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
2160811701190,100.77,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
2160811701200,99.03,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
2160811701210,100.31,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
2160811711150,104.39,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
2160811711160,105.3,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
2160811711170,103.47,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
2160811711180,104.56,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
2160811711190,104.17,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
2160811711200,103.92,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
2160811711210,103.15,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
2160811721210,130.98,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
3160811691150,99.9,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
3160811691160,99.08,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
3160811691170,99.53,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
3160811691180,99.49,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
3160811691190,99.48,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
3160811691200,99.71,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
3160811691210,100.35,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
3160811701150,99.53,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
3160811701160,99.39,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
3160811701170,99.03,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
3160811701180,98.76,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
3160811701190,96.31,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
3160811701200,99.03,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
3160811701210,98.08,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
3160811711150,94.7,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
3160811711160,94.7,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
3160811711170,94.35,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
3160811711180,96.98,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
3160811711190,101.15,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
3160811711200,93.28,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
3160811711210,97.74,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
3160811721210,108.17,,,,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Kelompok Pendapatan (Pengeluaran)
