id,values,breakdown,year,data_title
4145701180,125.92,Kuintil 4,,Rasio Angka Partisipasi Kasar (APK) Perempuan/Laki-Laki di Tingkat Perguruan Tinggi Menurut Kelompok Pengeluaran
4145701190,117.14,Kuintil 4,,Rasio Angka Partisipasi Kasar (APK) Perempuan/Laki-Laki di Tingkat Perguruan Tinggi Menurut Kelompok Pengeluaran
4145701200,118.34,Kuintil 4,,Rasio Angka Partisipasi Kasar (APK) Perempuan/Laki-Laki di Tingkat Perguruan Tinggi Menurut Kelompok Pengeluaran
4145701210,120.59,Kuintil 4,,Rasio Angka Partisipasi Kasar (APK) Perempuan/Laki-Laki di Tingkat Perguruan Tinggi Menurut Kelompok Pengeluaran
5145701150,106.18,Kuintil 5,,Rasio Angka Partisipasi Kasar (APK) Perempuan/Laki-Laki di Tingkat Perguruan Tinggi Menurut Kelompok Pengeluaran
5145701160,104.67,Kuintil 5,,Rasio Angka Partisipasi Kasar (APK) Perempuan/Laki-Laki di Tingkat Perguruan Tinggi Menurut Kelompok Pengeluaran
5145701170,104.83,Kuintil 5,,Rasio Angka Partisipasi Kasar (APK) Perempuan/Laki-Laki di Tingkat Perguruan Tinggi Menurut Kelompok Pengeluaran
5145701180,103.77,Kuintil 5,,Rasio Angka Partisipasi Kasar (APK) Perempuan/Laki-Laki di Tingkat Perguruan Tinggi Menurut Kelompok Pengeluaran
5145701190,101.42,Kuintil 5,,Rasio Angka Partisipasi Kasar (APK) Perempuan/Laki-Laki di Tingkat Perguruan Tinggi Menurut Kelompok Pengeluaran
5145701200,104.86,Kuintil 5,,Rasio Angka Partisipasi Kasar (APK) Perempuan/Laki-Laki di Tingkat Perguruan Tinggi Menurut Kelompok Pengeluaran
5145701210,105.6,Kuintil 5,,Rasio Angka Partisipasi Kasar (APK) Perempuan/Laki-Laki di Tingkat Perguruan Tinggi Menurut Kelompok Pengeluaran
