id,values,area,breakdown,year,data_title
2198216721210,97.76,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
2198216731150,80.78,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
2198216731160,86.06,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
2198216731170,86.82,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
2198216731180,87.34,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
2198216731190,87.23,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
2198216731200,89.58,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
2198216731210,90.78,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
2198216741150,55.68,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
2198216741160,59.71,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
2198216741170,58.84,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
2198216741180,63.1,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
2198216741190,59.75,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
2198216741200,65.85,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
2198216741210,67.46,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
3198216721150,91.44,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
3198216721160,93.88,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
3198216721170,95.25,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
3198216721180,94.68,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
3198216721190,95.48,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
3198216721200,96.0,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
3198216721210,97.37,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
3198216731150,79.05,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
3198216731160,83.76,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
3198216731170,84.74,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
3198216731180,84.96,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
3198216731190,85.23,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
3198216731200,87.89,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
3198216731210,88.88,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
3198216741150,52.04,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
3198216741160,57.47,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
3198216741170,57.71,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
3198216741180,61.84,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
3198216741190,58.33,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
3198216741200,63.95,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
3198216741210,65.94,,,,Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Jenis Kelamin
