id,values,provinsi,tahun,data_title
1700131101160,0.09,BENGKULU,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
1700131101170,0.07,BENGKULU,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
1700131101180,0.07,BENGKULU,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
1700131101190,0.09,BENGKULU,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
1800131101150,0.08,LAMPUNG,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
1800131101160,0.11,LAMPUNG,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
1800131101170,0.13,LAMPUNG,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
1800131101180,0.09,LAMPUNG,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
1800131101190,0.09,LAMPUNG,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
1900131101150,0.06,KEP. BANGKA BELITUNG,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
1900131101160,0.01,KEP. BANGKA BELITUNG,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
1900131101170,0.03,KEP. BANGKA BELITUNG,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
1900131101180,0.07,KEP. BANGKA BELITUNG,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
1900131101190,0.03,KEP. BANGKA BELITUNG,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
2100131101150,0.04,KEP. RIAU,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
2100131101160,0.19,KEP. RIAU,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
2100131101170,0.1,KEP. RIAU,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
2100131101180,0.06,KEP. RIAU,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
2100131101190,0.03,KEP. RIAU,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3100131101150,0.07,DKI JAKARTA,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3100131101160,0.07,DKI JAKARTA,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3100131101170,0.08,DKI JAKARTA,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3100131101180,0.12,DKI JAKARTA,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3100131101190,0.11,DKI JAKARTA,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3200131101150,0.04,JAWA BARAT,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3200131101160,0.04,JAWA BARAT,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3200131101170,0.09,JAWA BARAT,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3200131101180,0.06,JAWA BARAT,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3200131101190,0.06,JAWA BARAT,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3300131101150,0.05,JAWA TENGAH,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3300131101160,0.04,JAWA TENGAH,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3300131101170,0.08,JAWA TENGAH,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3300131101180,0.05,JAWA TENGAH,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3300131101190,0.04,JAWA TENGAH,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3400131101150,0.08,DI YOGYAKARTA,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3400131101160,0.07,DI YOGYAKARTA,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3400131101170,0.18,DI YOGYAKARTA,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3400131101180,0.16,DI YOGYAKARTA,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3400131101190,0.09,DI YOGYAKARTA,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3500131101150,0.04,JAWA TIMUR,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3500131101160,0.05,JAWA TIMUR,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3500131101170,0.06,JAWA TIMUR,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3500131101180,0.06,JAWA TIMUR,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3500131101190,0.07,JAWA TIMUR,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3600131101150,0.03,BANTEN,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3600131101160,0.05,BANTEN,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3600131101170,0.05,BANTEN,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3600131101180,0.07,BANTEN,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
3600131101190,0.04,BANTEN,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
5100131101150,0.03,BALI,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
5100131101160,0.03,BALI,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
5100131101170,0.04,BALI,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
5100131101180,0.06,BALI,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
5100131101190,0.02,BALI,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
5200131101150,0.11,NUSA TENGGARA BARAT,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
5200131101160,0.09,NUSA TENGGARA BARAT,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
5200131101170,0.2,NUSA TENGGARA BARAT,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
5200131101180,0.08,NUSA TENGGARA BARAT,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
5200131101190,0.08,NUSA TENGGARA BARAT,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
5300131101150,0.08,NUSA TENGGARA TIMUR,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
5300131101160,0.11,NUSA TENGGARA TIMUR,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
5300131101170,0.14,NUSA TENGGARA TIMUR,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
5300131101180,0.12,NUSA TENGGARA TIMUR,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
5300131101190,0.07,NUSA TENGGARA TIMUR,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6100131101150,0.0,KALIMANTAN BARAT,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6100131101160,0.03,KALIMANTAN BARAT,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6100131101170,0.04,KALIMANTAN BARAT,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6100131101180,0.03,KALIMANTAN BARAT,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6100131101190,0.03,KALIMANTAN BARAT,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6200131101150,0.02,KALIMANTAN TENGAH,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6200131101160,0.03,KALIMANTAN TENGAH,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6200131101170,0.05,KALIMANTAN TENGAH,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6200131101180,0.03,KALIMANTAN TENGAH,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6200131101190,0.05,KALIMANTAN TENGAH,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6300131101150,0.04,KALIMANTAN SELATAN,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6300131101160,0.05,KALIMANTAN SELATAN,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6300131101170,0.07,KALIMANTAN SELATAN,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6300131101180,0.11,KALIMANTAN SELATAN,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6300131101190,0.03,KALIMANTAN SELATAN,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6400131101150,0.03,KALIMANTAN TIMUR,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6400131101160,0.02,KALIMANTAN TIMUR,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6400131101170,0.01,KALIMANTAN TIMUR,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6400131101180,0.08,KALIMANTAN TIMUR,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6400131101190,0.06,KALIMANTAN TIMUR,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6500131101150,0.04,KALIMANTAN UTARA,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6500131101160,0.05,KALIMANTAN UTARA,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6500131101170,0.09,KALIMANTAN UTARA,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6500131101180,0.01,KALIMANTAN UTARA,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
6500131101190,0.02,KALIMANTAN UTARA,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7100131101150,0.1,SULAWESI UTARA,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7100131101160,0.13,SULAWESI UTARA,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7100131101170,0.16,SULAWESI UTARA,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7100131101180,0.12,SULAWESI UTARA,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7100131101190,0.06,SULAWESI UTARA,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7200131101150,0.03,SULAWESI TENGAH,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7200131101160,0.1,SULAWESI TENGAH,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7200131101170,0.23,SULAWESI TENGAH,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7200131101180,0.12,SULAWESI TENGAH,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7200131101190,0.08,SULAWESI TENGAH,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7300131101150,0.07,SULAWESI SELATAN,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7300131101160,0.1,SULAWESI SELATAN,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7300131101170,0.12,SULAWESI SELATAN,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7300131101180,0.1,SULAWESI SELATAN,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7300131101190,0.03,SULAWESI SELATAN,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7400131101150,0.1,SULAWESI TENGGARA,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7400131101160,0.07,SULAWESI TENGGARA,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7400131101170,0.25,SULAWESI TENGGARA,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7400131101180,0.07,SULAWESI TENGGARA,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7400131101190,0.04,SULAWESI TENGGARA,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7500131101150,0.09,GORONTALO,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7500131101160,0.17,GORONTALO,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7500131101170,0.13,GORONTALO,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7500131101180,0.05,GORONTALO,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7500131101190,0.04,GORONTALO,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7600131101150,0.01,SULAWESI BARAT,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7600131101160,0.02,SULAWESI BARAT,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7600131101170,0.06,SULAWESI BARAT,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7600131101180,0.05,SULAWESI BARAT,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
7600131101190,0.0,SULAWESI BARAT,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
8100131101150,0.1,MALUKU,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
8100131101160,0.08,MALUKU,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
8100131101170,0.11,MALUKU,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
8100131101180,0.18,MALUKU,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
8100131101190,0.08,MALUKU,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
8200131101150,0.03,MALUKU UTARA,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
8200131101160,0.08,MALUKU UTARA,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
8200131101170,0.19,MALUKU UTARA,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
8200131101180,0.05,MALUKU UTARA,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
8200131101190,0.1,MALUKU UTARA,2019,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
9100131101150,0.18,PAPUA BARAT,2015,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
9100131101160,0.21,PAPUA BARAT,2016,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
9100131101170,0.27,PAPUA BARAT,2017,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
9100131101180,0.25,PAPUA BARAT,2018,Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi
