id,values,kuantil,tahun,data_title
629901080,160,SUMATERA SELATAN,2008,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
629901090,203,SUMATERA SELATAN,2009,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
629901100,250,SUMATERA SELATAN,2010,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
629901110,265,SUMATERA SELATAN,2011,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
629901120,294,SUMATERA SELATAN,2012,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
629901130,297,SUMATERA SELATAN,2013,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
629901140,290,SUMATERA SELATAN,2014,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
629901150,259,SUMATERA SELATAN,2015,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
629901160,253,SUMATERA SELATAN,2016,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
629901170,190,SUMATERA SELATAN,2017,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
629901180,164,SUMATERA SELATAN,2018,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
629901190,156,SUMATERA SELATAN,2019,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
629901200,147,SUMATERA SELATAN,2020,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
629901210,153,SUMATERA SELATAN,2021,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
729901000,61,BENGKULU,2000,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
729901010,43,BENGKULU,2001,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
729901020,75,BENGKULU,2002,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
729901030,73,BENGKULU,2003,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
729901040,68,BENGKULU,2004,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
729901050,69,BENGKULU,2005,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
729901060,105,BENGKULU,2006,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
729901070,123,BENGKULU,2007,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
729901080,123,BENGKULU,2008,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
729901090,112,BENGKULU,2009,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
729901100,152,BENGKULU,2010,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
729901110,196,BENGKULU,2011,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
729901120,221,BENGKULU,2012,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
729901130,258,BENGKULU,2013,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
729901140,215,BENGKULU,2014,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
729901150,242,BENGKULU,2015,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
729901160,315,BENGKULU,2016,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
729901170,252,BENGKULU,2017,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
729901180,175,BENGKULU,2018,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
729901190,179,BENGKULU,2019,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
729901200,172,BENGKULU,2020,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
729901210,177,BENGKULU,2021,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
829901000,77,LAMPUNG,2000,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
829901010,73,LAMPUNG,2001,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
829901020,46,LAMPUNG,2002,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
829901030,51,LAMPUNG,2003,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
829901040,63,LAMPUNG,2004,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
829901050,58,LAMPUNG,2005,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
829901060,84,LAMPUNG,2006,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
829901070,91,LAMPUNG,2007,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
829901080,94,LAMPUNG,2008,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
829901090,127,LAMPUNG,2009,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
829901100,61,LAMPUNG,2010,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
829901110,77,LAMPUNG,2011,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
829901120,56,LAMPUNG,2012,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
829901130,62,LAMPUNG,2013,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
829901140,99,LAMPUNG,2014,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
829901150,115,LAMPUNG,2015,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
829901160,129,LAMPUNG,2016,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
829901170,134,LAMPUNG,2017,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
829901180,108,LAMPUNG,2018,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
829901190,103,LAMPUNG,2019,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
829901200,92,LAMPUNG,2020,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
829901210,115,LAMPUNG,2021,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
929901050,114,KEP. BANGKA BELITUNG,2005,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
929901060,180,KEP. BANGKA BELITUNG,2006,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
929901070,224,KEP. BANGKA BELITUNG,2007,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
929901080,196,KEP. BANGKA BELITUNG,2008,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
929901090,243,KEP. BANGKA BELITUNG,2009,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
929901100,253,KEP. BANGKA BELITUNG,2010,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
929901110,262,KEP. BANGKA BELITUNG,2011,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
929901120,497,KEP. BANGKA BELITUNG,2012,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
929901130,194,KEP. BANGKA BELITUNG,2013,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
929901140,134,KEP. BANGKA BELITUNG,2014,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
929901150,140,KEP. BANGKA BELITUNG,2015,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
929901160,153,KEP. BANGKA BELITUNG,2016,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
929901170,135,KEP. BANGKA BELITUNG,2017,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
929901180,143,KEP. BANGKA BELITUNG,2018,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
929901190,136,KEP. BANGKA BELITUNG,2019,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
929901200,133,KEP. BANGKA BELITUNG,2020,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
929901210,108,KEP. BANGKA BELITUNG,2021,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1029901050,159,KEP. RIAU,2005,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1029901060,287,KEP. RIAU,2006,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1029901070,270,KEP. RIAU,2007,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1029901080,340,KEP. RIAU,2008,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1029901090,279,KEP. RIAU,2009,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1029901100,396,KEP. RIAU,2010,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1029901110,348,KEP. RIAU,2011,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1029901120,347,KEP. RIAU,2012,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1029901130,232,KEP. RIAU,2013,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1029901140,240,KEP. RIAU,2014,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1029901150,255,KEP. RIAU,2015,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1029901160,248,KEP. RIAU,2016,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1029901170,176,KEP. RIAU,2017,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1029901180,164,KEP. RIAU,2018,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1029901190,152,KEP. RIAU,2019,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1029901200,127,KEP. RIAU,2020,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1029901210,111,KEP. RIAU,2021,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1129901000,111,METRO JAYA,2000,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1129901010,199,METRO JAYA,2001,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1129901020,196,METRO JAYA,2002,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1129901030,228,METRO JAYA,2003,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1129901040,321,METRO JAYA,2004,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1129901050,347,METRO JAYA,2005,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1129901060,346,METRO JAYA,2006,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1129901070,361,METRO JAYA,2007,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1129901080,347,METRO JAYA,2008,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1129901090,323,METRO JAYA,2009,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1129901100,297,METRO JAYA,2010,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1129901110,260,METRO JAYA,2011,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1129901120,256,METRO JAYA,2012,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1129901130,213,METRO JAYA,2013,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1129901140,186,METRO JAYA,2014,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1129901150,181,METRO JAYA,2015,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1129901160,174,METRO JAYA,2016,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1129901170,138,METRO JAYA,2017,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1129901180,137,METRO JAYA,2018,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1129901190,127,METRO JAYA,2019,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1129901200,105,METRO JAYA,2020,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1129901210,277,METRO JAYA,2021,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1229901000,37,JAWA BARAT,2000,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1229901010,53,JAWA BARAT,2001,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1229901020,54,JAWA BARAT,2002,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1229901030,48,JAWA BARAT,2003,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1229901040,55,JAWA BARAT,2004,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1229901050,62,JAWA BARAT,2005,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1229901060,62,JAWA BARAT,2006,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1229901070,62,JAWA BARAT,2007,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1229901080,65,JAWA BARAT,2008,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1229901090,75,JAWA BARAT,2009,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1229901100,46,JAWA BARAT,2010,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1229901110,80,JAWA BARAT,2011,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1229901120,74,JAWA BARAT,2012,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1229901130,66,JAWA BARAT,2013,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1229901140,71,JAWA BARAT,2014,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1229901150,73,JAWA BARAT,2015,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1229901160,76,JAWA BARAT,2016,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1229901170,65,JAWA BARAT,2017,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1229901180,42,JAWA BARAT,2018,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1229901190,34,JAWA BARAT,2019,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
1229901200,29,JAWA BARAT,2020,Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) 
