id,values,provinsi,tahun,data_title
1700131201200,67.42,BENGKULU,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
1800131201140,73.16,LAMPUNG,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
1800131201170,58.75,LAMPUNG,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
1800131201200,71.7,LAMPUNG,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
1900131201140,73.49,KEP. BANGKA BELITUNG,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
1900131201170,47.8,KEP. BANGKA BELITUNG,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
1900131201200,65.91,KEP. BANGKA BELITUNG,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
2100131201140,76.53,KEP. RIAU,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
2100131201170,71.43,KEP. RIAU,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
2100131201200,73.49,KEP. RIAU,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
3100131201140,74.32,DKI JAKARTA,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
3100131201170,50.57,DKI JAKARTA,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
3100131201200,40.17,DKI JAKARTA,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
3200131201140,69.1,JAWA BARAT,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
3200131201170,43.72,JAWA BARAT,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
3200131201200,51.78,JAWA BARAT,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
3300131201140,81.21,JAWA TENGAH,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
3300131201170,63.5,JAWA TENGAH,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
3300131201200,74.56,JAWA TENGAH,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
3400131201140,77.45,DI YOGYAKARTA,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
3400131201170,64.62,DI YOGYAKARTA,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
3400131201200,74.87,DI YOGYAKARTA,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
3500131201140,76.69,JAWA TIMUR,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
3500131201170,58.18,JAWA TIMUR,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
3500131201200,65.95,JAWA TIMUR,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
3600131201140,61.42,BANTEN,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
3600131201170,42.24,BANTEN,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
3600131201200,55.29,BANTEN,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
5100131201140,77.06,BALI,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
5100131201170,73.43,BALI,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
5100131201200,81.9,BALI,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
5200131201140,70.89,NUSA TENGGARA BARAT,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
5200131201170,52.71,NUSA TENGGARA BARAT,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
5200131201200,67.27,NUSA TENGGARA BARAT,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
5300131201140,67.25,NUSA TENGGARA TIMUR,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
5300131201170,46.47,NUSA TENGGARA TIMUR,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
5300131201200,64.03,NUSA TENGGARA TIMUR,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
6100131201140,76.43,KALIMANTAN BARAT,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
6100131201170,54.74,KALIMANTAN BARAT,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
6100131201200,73.07,KALIMANTAN BARAT,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
6200131201140,75.07,KALIMANTAN TENGAH,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
6200131201170,46.04,KALIMANTAN TENGAH,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
6200131201200,69.59,KALIMANTAN TENGAH,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
6300131201140,76.14,KALIMANTAN SELATAN,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
6300131201170,59.02,KALIMANTAN SELATAN,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
6300131201200,64.62,KALIMANTAN SELATAN,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
6400131201140,76.86,KALIMANTAN TIMUR,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
6400131201170,55.42,KALIMANTAN TIMUR,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
6400131201200,58.95,KALIMANTAN TIMUR,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
6500131201170,56.58,KALIMANTAN UTARA,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
6500131201200,63.72,KALIMANTAN UTARA,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
7100131201140,71.78,SULAWESI UTARA,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
7100131201170,52.05,SULAWESI UTARA,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
7100131201200,59.99,SULAWESI UTARA,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
7200131201140,72.0,SULAWESI TENGAH,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
7200131201170,50.43,SULAWESI TENGAH,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
7200131201200,53.25,SULAWESI TENGAH,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
7300131201140,75.16,SULAWESI SELATAN,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
7300131201170,48.28,SULAWESI SELATAN,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
7300131201200,64.53,SULAWESI SELATAN,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
7400131201140,72.45,SULAWESI TENGGARA,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
7400131201170,58.24,SULAWESI TENGGARA,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
7400131201200,70.08,SULAWESI TENGGARA,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
7500131201140,62.8,GORONTALO,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
7500131201170,34.28,GORONTALO,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
7500131201200,51.72,GORONTALO,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
7600131201140,80.46,SULAWESI BARAT,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
7600131201170,66.1,SULAWESI BARAT,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
7600131201200,77.03,SULAWESI BARAT,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
8100131201140,74.08,MALUKU,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
8100131201170,55.08,MALUKU,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
8100131201200,64.93,MALUKU,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
8200131201140,81.68,MALUKU UTARA,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
8200131201170,58.92,MALUKU UTARA,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
8200131201200,68.03,MALUKU UTARA,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
9100131201140,69.79,PAPUA BARAT,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
9100131201170,46.95,PAPUA BARAT,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
9100131201200,58.4,PAPUA BARAT,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
9400131201140,64.72,PAPUA,2014,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
9400131201170,58.69,PAPUA,2017,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
9400131201200,69.31,PAPUA,2020,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya
"
