id,values,kuantil,tahun,data_title
999910837,0.78,,1983,Inflasi (Umum)
999910838,-0.02,,1983,Inflasi (Umum)
999910839,0.82,,1983,Inflasi (Umum)
9999108310,-0.01,,,Inflasi (Umum)
9999108311,0.28,,,Inflasi (Umum)
9999108312,0.6,,,Inflasi (Umum)
9999108313,11.46,,,Inflasi (Umum)
999910841,3.42,,1984,Inflasi (Umum)
999910842,1.66,,1984,Inflasi (Umum)
999910843,0.22,,1984,Inflasi (Umum)
999910844,1.31,,1984,Inflasi (Umum)
999910845,0.65,,1984,Inflasi (Umum)
999910846,0.28,,1984,Inflasi (Umum)
999910847,0.37,,1984,Inflasi (Umum)
999910848,-0.15,,1984,Inflasi (Umum)
999910849,-0.1,,1984,Inflasi (Umum)
9999108410,0.03,,,Inflasi (Umum)
9999108411,0.03,,,Inflasi (Umum)
9999108412,1.04,,,Inflasi (Umum)
9999108413,8.76,,,Inflasi (Umum)
999910851,0.46,,1985,Inflasi (Umum)
999910852,-0.5,,1985,Inflasi (Umum)
999910853,0.55,,1985,Inflasi (Umum)
999910854,2.5,,1985,Inflasi (Umum)
999910855,0.36,,1985,Inflasi (Umum)
999910856,0.89,,1985,Inflasi (Umum)
999910857,-0.12,,1985,Inflasi (Umum)
999910858,-0.07,,1985,Inflasi (Umum)
999910859,-0.15,,1985,Inflasi (Umum)
9999108510,0.08,,,Inflasi (Umum)
9999108511,0.26,,,Inflasi (Umum)
9999108512,0.38,,,Inflasi (Umum)
9999108513,4.31,,,Inflasi (Umum)
999910861,1.26,,1986,Inflasi (Umum)
999910862,0.7,,1986,Inflasi (Umum)
999910863,-0.43,,1986,Inflasi (Umum)
999910864,0.1,,1986,Inflasi (Umum)
999910865,1.27,,1986,Inflasi (Umum)
999910866,0.23,,1986,Inflasi (Umum)
999910867,-0.2,,1986,Inflasi (Umum)
999910868,0.18,,1986,Inflasi (Umum)
999910869,2.81,,1986,Inflasi (Umum)
9999108610,2.03,,,Inflasi (Umum)
9999108611,0.56,,,Inflasi (Umum)
9999108612,0.32,,,Inflasi (Umum)
9999108613,8.83,,,Inflasi (Umum)
999910871,0.35,,1987,Inflasi (Umum)
999910872,1.46,,1987,Inflasi (Umum)
999910873,-0.28,,1987,Inflasi (Umum)
999910874,0.09,,1987,Inflasi (Umum)
999910875,1.85,,1987,Inflasi (Umum)
999910876,0.31,,1987,Inflasi (Umum)
999910877,0.38,,1987,Inflasi (Umum)
999910878,0.54,,1987,Inflasi (Umum)
999910879,0.71,,1987,Inflasi (Umum)
9999108710,1.37,,,Inflasi (Umum)
9999108711,1.75,,,Inflasi (Umum)
9999108712,0.37,,,Inflasi (Umum)
9999108713,8.9,,,Inflasi (Umum)
999910881,0.33,,1988,Inflasi (Umum)
999910882,0.55,,1988,Inflasi (Umum)
999910883,0.06,,1988,Inflasi (Umum)
999910884,0.72,,1988,Inflasi (Umum)
999910885,0.93,,1988,Inflasi (Umum)
999910886,0.39,,1988,Inflasi (Umum)
999910887,1.11,,1988,Inflasi (Umum)
999910888,0.41,,1988,Inflasi (Umum)
999910889,-0.05,,1988,Inflasi (Umum)
9999108810,0.39,,,Inflasi (Umum)
9999108811,0.44,,,Inflasi (Umum)
9999108812,0.21,,,Inflasi (Umum)
9999108813,5.47,,,Inflasi (Umum)
999910891,0.5,,1989,Inflasi (Umum)
999910892,1.27,,1989,Inflasi (Umum)
999910893,0.23,,1989,Inflasi (Umum)
999910894,1.57,,1989,Inflasi (Umum)
999910895,0.64,,1989,Inflasi (Umum)
999910896,-0.21,,1989,Inflasi (Umum)
999910897,0.45,,1989,Inflasi (Umum)
999910898,0.1,,1989,Inflasi (Umum)
999910899,0.21,,1989,Inflasi (Umum)
9999108910,0.75,,,Inflasi (Umum)
9999108911,0.5,,,Inflasi (Umum)
9999108912,-0.04,,,Inflasi (Umum)
9999108913,5.97,,,Inflasi (Umum)
999910901,0.91,,1990,Inflasi (Umum)
999910902,0.99,,1990,Inflasi (Umum)
999910903,-0.39,,1990,Inflasi (Umum)
999910904,1.42,,1990,Inflasi (Umum)
999910905,0.58,,1990,Inflasi (Umum)
999910906,1.29,,1990,Inflasi (Umum)
999910907,2.21,,1990,Inflasi (Umum)
999910908,0.59,,1990,Inflasi (Umum)
999910909,0.51,,1990,Inflasi (Umum)
9999109010,1.03,,,Inflasi (Umum)
9999109011,0.33,,,Inflasi (Umum)
9999109012,0.06,,,Inflasi (Umum)
9999109013,9.53,,,Inflasi (Umum)
999910911,0.76,,1991,Inflasi (Umum)
999910912,0.3,,1991,Inflasi (Umum)
999910913,0.03,,1991,Inflasi (Umum)
999910914,1.89,,1991,Inflasi (Umum)
999910915,0.18,,1991,Inflasi (Umum)
999910916,0.44,,1991,Inflasi (Umum)
999910917,1.89,,1991,Inflasi (Umum)
999910918,1.9,,1991,Inflasi (Umum)
999910919,0.12,,1991,Inflasi (Umum)
9999109110,0.76,,,Inflasi (Umum)
9999109111,1.06,,,Inflasi (Umum)
9999109112,0.19,,,Inflasi (Umum)
9999109113,9.52,,,Inflasi (Umum)
999910921,0.44,,1992,Inflasi (Umum)
999910922,0.26,,1992,Inflasi (Umum)
999910923,0.65,,1992,Inflasi (Umum)
999910924,0.92,,1992,Inflasi (Umum)
999910925,0.11,,1992,Inflasi (Umum)
999910926,0.65,,1992,Inflasi (Umum)
999910927,0.23,,1992,Inflasi (Umum)
999910928,0.16,,1992,Inflasi (Umum)
999910929,0.2,,1992,Inflasi (Umum)
9999109210,0.41,,,Inflasi (Umum)
9999109211,0.25,,,Inflasi (Umum)
9999109212,0.66,,,Inflasi (Umum)
9999109213,4.94,,,Inflasi (Umum)
999910931,2.92,,1993,Inflasi (Umum)
999910932,2.03,,1993,Inflasi (Umum)
999910933,1.49,,1993,Inflasi (Umum)
999910934,0.15,,1993,Inflasi (Umum)
999910935,0.14,,1993,Inflasi (Umum)
999910936,0.24,,1993,Inflasi (Umum)
999910937,0.67,,1993,Inflasi (Umum)
999910938,0.32,,1993,Inflasi (Umum)
999910939,0.28,,1993,Inflasi (Umum)
9999109310,0.59,,,Inflasi (Umum)
9999109311,0.41,,,Inflasi (Umum)
9999109312,0.53,,,Inflasi (Umum)
9999109313,9.77,,,Inflasi (Umum)
999910941,1.25,,1994,Inflasi (Umum)
999910942,1.76,,1994,Inflasi (Umum)
999910943,0.7,,1994,Inflasi (Umum)
999910944,0.24,,1994,Inflasi (Umum)
999910945,0.52,,1994,Inflasi (Umum)
999910946,0.12,,1994,Inflasi (Umum)
999910947,1.37,,1994,Inflasi (Umum)
999910948,0.89,,1994,Inflasi (Umum)
999910949,0.53,,1994,Inflasi (Umum)
9999109410,0.89,,,Inflasi (Umum)
9999109411,0.45,,,Inflasi (Umum)
9999109412,0.52,,,Inflasi (Umum)
9999109413,9.24,,,Inflasi (Umum)
999910951,1.16,,1995,Inflasi (Umum)
999910952,1.31,,1995,Inflasi (Umum)
999910953,0.57,,1995,Inflasi (Umum)
999910954,1.69,,1995,Inflasi (Umum)
999910955,0.49,,1995,Inflasi (Umum)
999910956,0.16,,1995,Inflasi (Umum)
999910957,0.71,,1995,Inflasi (Umum)
999910958,0.16,,1995,Inflasi (Umum)
999910959,0.38,,1995,Inflasi (Umum)
9999109510,0.64,,,Inflasi (Umum)
9999109511,0.42,,,Inflasi (Umum)
9999109512,0.79,,,Inflasi (Umum)
9999109513,8.64,,,Inflasi (Umum)
999910961,2.16,,1996,Inflasi (Umum)
999910962,1.71,,1996,Inflasi (Umum)
999910963,-0.61,,1996,Inflasi (Umum)
999910964,0.78,,1996,Inflasi (Umum)
999910965,0.06,,1996,Inflasi (Umum)
999910966,-0.07,,1996,Inflasi (Umum)
999910967,0.68,,1996,Inflasi (Umum)
999910968,0.27,,1996,Inflasi (Umum)
999910969,-0.04,,1996,Inflasi (Umum)
9999109610,0.41,,,Inflasi (Umum)
9999109611,0.57,,,Inflasi (Umum)
9999109612,0.55,,,Inflasi (Umum)
9999109613,6.47,,,Inflasi (Umum)
999910971,1.03,,1997,Inflasi (Umum)
999910972,1.05,,1997,Inflasi (Umum)
999910973,-0.12,,1997,Inflasi (Umum)
999910974,0.56,,1997,Inflasi (Umum)
999910975,0.19,,1997,Inflasi (Umum)
999910976,-0.17,,1997,Inflasi (Umum)
999910977,0.66,,1997,Inflasi (Umum)
999910978,0.88,,1997,Inflasi (Umum)
999910979,1.29,,1997,Inflasi (Umum)
9999109710,1.99,,,Inflasi (Umum)
9999109711,1.65,,,Inflasi (Umum)
9999109712,2.04,,,Inflasi (Umum)
9999109713,11.05,,,Inflasi (Umum)
999910981,6.88,,1998,Inflasi (Umum)
999910982,12.76,,1998,Inflasi (Umum)
999910983,5.18,,1998,Inflasi (Umum)
999910984,4.7,,1998,Inflasi (Umum)
999910985,5.24,,1998,Inflasi (Umum)
999910986,4.64,,1998,Inflasi (Umum)
999910987,8.56,,1998,Inflasi (Umum)
999910988,4.48,,1998,Inflasi (Umum)
999910989,3.75,,1998,Inflasi (Umum)
9999109810,-0.27,,,Inflasi (Umum)
9999109811,0.48,,,Inflasi (Umum)
9999109812,1.42,,,Inflasi (Umum)
9999109813,77.63,,,Inflasi (Umum)
999910991,2.97,,1999,Inflasi (Umum)
999910992,1.26,,1999,Inflasi (Umum)
999910993,-0.18,,1999,Inflasi (Umum)
999910994,-0.68,,1999,Inflasi (Umum)
999910995,-0.28,,1999,Inflasi (Umum)
999910996,-0.34,,1999,Inflasi (Umum)
999910997,-1.05,,1999,Inflasi (Umum)
999910998,-0.93,,1999,Inflasi (Umum)
999910999,-0.68,,1999,Inflasi (Umum)
9999109910,0.06,,,Inflasi (Umum)
9999109911,0.25,,,Inflasi (Umum)
9999109912,1.73,,,Inflasi (Umum)
9999109913,2.01,,,Inflasi (Umum)
9999101001,1.32,,2000,Inflasi (Umum)
9999101002,0.07,,2000,Inflasi (Umum)
9999101003,-0.45,,2000,Inflasi (Umum)
9999101004,0.56,,2000,Inflasi (Umum)
9999101005,0.84,,2000,Inflasi (Umum)
9999101006,0.5,,2000,Inflasi (Umum)
9999101007,1.28,,2000,Inflasi (Umum)
9999101008,0.51,,2000,Inflasi (Umum)
9999101009,-0.06,,2000,Inflasi (Umum)
99991010010,1.16,,,Inflasi (Umum)
99991010011,1.32,,,Inflasi (Umum)
99991010012,1.94,,,Inflasi (Umum)
99991010013,9.35,,,Inflasi (Umum)
9999101011,0.33,,2001,Inflasi (Umum)
9999101012,0.87,,2001,Inflasi (Umum)
9999101013,0.89,,2001,Inflasi (Umum)
9999101014,0.46,,2001,Inflasi (Umum)
9999101015,1.13,,2001,Inflasi (Umum)
9999101016,1.67,,2001,Inflasi (Umum)
9999101017,2.12,,2001,Inflasi (Umum)
9999101018,-0.21,,2001,Inflasi (Umum)
9999101019,0.64,,2001,Inflasi (Umum)
99991010110,0.68,,,Inflasi (Umum)
99991010111,1.71,,,Inflasi (Umum)
99991010112,1.62,,,Inflasi (Umum)
99991010113,12.55,,,Inflasi (Umum)
9999101021,1.99,,2002,Inflasi (Umum)
9999101022,1.5,,2002,Inflasi (Umum)
9999101023,-0.02,,2002,Inflasi (Umum)
9999101024,-0.24,,2002,Inflasi (Umum)
9999101025,0.8,,2002,Inflasi (Umum)
9999101026,0.36,,2002,Inflasi (Umum)
9999101027,0.82,,2002,Inflasi (Umum)
9999101028,0.29,,2002,Inflasi (Umum)
9999101029,0.53,,2002,Inflasi (Umum)
99991010210,0.54,,,Inflasi (Umum)
99991010211,1.85,,,Inflasi (Umum)
99991010212,1.2,,,Inflasi (Umum)
99991010213,10.03,,,Inflasi (Umum)
9999101031,0.8,,2003,Inflasi (Umum)
9999101032,0.2,,2003,Inflasi (Umum)
9999101033,-0.23,,2003,Inflasi (Umum)
9999101034,0.15,,2003,Inflasi (Umum)
9999101035,0.21,,2003,Inflasi (Umum)
9999101036,0.09,,2003,Inflasi (Umum)
9999101037,0.03,,2003,Inflasi (Umum)
9999101038,0.84,,2003,Inflasi (Umum)
9999101039,0.36,,2003,Inflasi (Umum)
99991010310,0.55,,,Inflasi (Umum)
99991010311,1.01,,,Inflasi (Umum)
99991010312,0.94,,,Inflasi (Umum)
99991010313,5.06,,,Inflasi (Umum)
9999101041,0.57,,2004,Inflasi (Umum)
9999101042,-0.02,,2004,Inflasi (Umum)
9999101043,0.36,,2004,Inflasi (Umum)
9999101044,0.97,,2004,Inflasi (Umum)
9999101045,0.88,,2004,Inflasi (Umum)
9999101046,0.48,,2004,Inflasi (Umum)
9999101047,0.39,,2004,Inflasi (Umum)
9999101048,0.09,,2004,Inflasi (Umum)
9999101049,0.02,,2004,Inflasi (Umum)
99991010410,0.56,,,Inflasi (Umum)
99991010411,0.89,,,Inflasi (Umum)
99991010412,1.04,,,Inflasi (Umum)
99991010413,6.4,,,Inflasi (Umum)
9999101051,1.43,,2005,Inflasi (Umum)
9999101052,-0.17,,2005,Inflasi (Umum)
9999101053,1.91,,2005,Inflasi (Umum)
9999101054,0.34,,2005,Inflasi (Umum)
9999101055,0.21,,2005,Inflasi (Umum)
9999101056,0.5,,2005,Inflasi (Umum)
9999101057,0.78,,2005,Inflasi (Umum)
9999101058,0.55,,2005,Inflasi (Umum)
9999101059,0.69,,2005,Inflasi (Umum)
99991010510,8.7,,,Inflasi (Umum)
99991010511,1.31,,,Inflasi (Umum)
99991010512,-0.04,,,Inflasi (Umum)
99991010513,17.11,,,Inflasi (Umum)
9999101061,1.36,,2006,Inflasi (Umum)
9999101062,0.58,,2006,Inflasi (Umum)
9999101063,0.03,,2006,Inflasi (Umum)
9999101064,0.05,,2006,Inflasi (Umum)
9999101065,0.37,,2006,Inflasi (Umum)
9999101066,0.45,,2006,Inflasi (Umum)
9999101067,0.45,,2006,Inflasi (Umum)
9999101068,0.33,,2006,Inflasi (Umum)
9999101069,0.38,,2006,Inflasi (Umum)
99991010610,0.86,,,Inflasi (Umum)
99991010611,0.34,,,Inflasi (Umum)
99991010612,1.21,,,Inflasi (Umum)
99991010613,6.6,,,Inflasi (Umum)
9999101071,1.04,,2007,Inflasi (Umum)
9999101072,0.62,,2007,Inflasi (Umum)
9999101073,0.24,,2007,Inflasi (Umum)
9999101074,-0.16,,2007,Inflasi (Umum)
9999101075,0.1,,2007,Inflasi (Umum)
9999101076,0.23,,2007,Inflasi (Umum)
9999101077,0.72,,2007,Inflasi (Umum)
9999101078,0.75,,2007,Inflasi (Umum)
9999101079,0.8,,2007,Inflasi (Umum)
99991010710,0.79,,,Inflasi (Umum)
99991010711,0.18,,,Inflasi (Umum)
99991010712,1.1,,,Inflasi (Umum)
99991010713,6.59,,,Inflasi (Umum)
9999101081,1.77,,2008,Inflasi (Umum)
9999101082,0.65,,2008,Inflasi (Umum)
9999101083,0.95,,2008,Inflasi (Umum)
9999101084,0.57,,2008,Inflasi (Umum)
9999101085,1.41,,2008,Inflasi (Umum)
9999101086,2.46,,2008,Inflasi (Umum)
9999101087,1.37,,2008,Inflasi (Umum)
9999101088,0.51,,2008,Inflasi (Umum)
9999101089,0.97,,2008,Inflasi (Umum)
99991010810,0.45,,1981,Inflasi (Umum)
99991010811,0.12,,1981,Inflasi (Umum)
99991010812,-0.04,,1981,Inflasi (Umum)
99991010813,11.06,,1981,Inflasi (Umum)
9999101091,-0.07,,2009,Inflasi (Umum)
9999101092,0.21,,2009,Inflasi (Umum)
9999101093,0.22,,2009,Inflasi (Umum)
9999101094,-0.31,,2009,Inflasi (Umum)
9999101095,0.04,,2009,Inflasi (Umum)
9999101096,0.11,,2009,Inflasi (Umum)
9999101097,0.45,,2009,Inflasi (Umum)
9999101098,0.56,,2009,Inflasi (Umum)
9999101099,1.05,,2009,Inflasi (Umum)
99991010910,0.19,,1991,Inflasi (Umum)
99991010911,-0.03,,1991,Inflasi (Umum)
99991010912,0.33,,1991,Inflasi (Umum)
99991010913,2.78,,1991,Inflasi (Umum)
9999101101,0.84,,2010,Inflasi (Umum)
9999101102,-0.08,,2010,Inflasi (Umum)
9999101103,-0.14,,2010,Inflasi (Umum)
9999101104,0.15,,2010,Inflasi (Umum)
9999101105,0.29,,2010,Inflasi (Umum)
9999101106,0.97,,2010,Inflasi (Umum)
9999101107,1.57,,2010,Inflasi (Umum)
9999101108,0.76,,2010,Inflasi (Umum)
9999101109,0.44,,2010,Inflasi (Umum)
99991011010,0.06,,2001,Inflasi (Umum)
99991011011,0.6,,2001,Inflasi (Umum)
99991011012,0.92,,2001,Inflasi (Umum)
99991011013,6.96,,2001,Inflasi (Umum)
9999101111,0.89,,2011,Inflasi (Umum)
9999101112,0.13,,2011,Inflasi (Umum)
9999101113,-0.32,,2011,Inflasi (Umum)
9999101114,-0.31,,2011,Inflasi (Umum)
9999101115,0.12,,2011,Inflasi (Umum)
9999101116,0.55,,2011,Inflasi (Umum)
9999101117,0.67,,2011,Inflasi (Umum)
9999101118,0.93,,2011,Inflasi (Umum)
9999101119,0.27,,2011,Inflasi (Umum)
99991011110,-0.12,,2011,Inflasi (Umum)
99991011111,0.34,,2011,Inflasi (Umum)
99991011112,0.57,,2011,Inflasi (Umum)
99991011113,3.79,,2011,Inflasi (Umum)
9999101121,0.76,,2012,Inflasi (Umum)
9999101122,0.05,,2012,Inflasi (Umum)
9999101123,0.07,,2012,Inflasi (Umum)
9999101124,0.21,,2012,Inflasi (Umum)
9999101125,0.07,,2012,Inflasi (Umum)
9999101126,0.62,,2012,Inflasi (Umum)
9999101127,0.7,,2012,Inflasi (Umum)
9999101128,0.95,,2012,Inflasi (Umum)
9999101129,0.01,,2012,Inflasi (Umum)
99991011210,0.16,,,Inflasi (Umum)
99991011211,0.07,,,Inflasi (Umum)
99991011212,0.54,,,Inflasi (Umum)
99991011213,4.3,,,Inflasi (Umum)
9999101131,1.03,,2013,Inflasi (Umum)
9999101132,0.75,,2013,Inflasi (Umum)
9999101133,0.63,,2013,Inflasi (Umum)
9999101134,-0.1,,2013,Inflasi (Umum)
9999101135,-0.03,,2013,Inflasi (Umum)
9999101136,1.03,,2013,Inflasi (Umum)
9999101137,3.29,,2013,Inflasi (Umum)
9999101138,1.12,,2013,Inflasi (Umum)
9999101139,-0.35,,2013,Inflasi (Umum)
99991011310,0.09,,,Inflasi (Umum)
99991011311,0.12,,,Inflasi (Umum)
99991011312,0.55,,,Inflasi (Umum)
99991011313,8.38,,,Inflasi (Umum)
9999101141,1.07,,2014,Inflasi (Umum)
9999101142,0.26,,2014,Inflasi (Umum)
9999101143,0.08,,2014,Inflasi (Umum)
9999101144,-0.02,,2014,Inflasi (Umum)
9999101145,0.16,,2014,Inflasi (Umum)
9999101146,0.43,,2014,Inflasi (Umum)
9999101147,0.93,,2014,Inflasi (Umum)
9999101148,0.47,,2014,Inflasi (Umum)
9999101149,0.27,,2014,Inflasi (Umum)
99991011410,0.47,,,Inflasi (Umum)
99991011411,1.5,,,Inflasi (Umum)
99991011412,2.46,,,Inflasi (Umum)
99991011413,8.36,,,Inflasi (Umum)
9999101151,-0.24,,2015,Inflasi (Umum)
9999101152,-0.36,,2015,Inflasi (Umum)
9999101153,0.17,,2015,Inflasi (Umum)
9999101154,0.36,,2015,Inflasi (Umum)
9999101155,0.5,,2015,Inflasi (Umum)
9999101156,0.54,,2015,Inflasi (Umum)
9999101157,0.93,,2015,Inflasi (Umum)
9999101158,0.39,,2015,Inflasi (Umum)
9999101159,-0.05,,2015,Inflasi (Umum)
99991011510,-0.08,,,Inflasi (Umum)
99991011511,0.21,,,Inflasi (Umum)
99991011512,0.96,,,Inflasi (Umum)
99991011513,3.35,,,Inflasi (Umum)
9999101161,0.51,,2016,Inflasi (Umum)
9999101162,-0.09,,2016,Inflasi (Umum)
9999101163,0.19,,2016,Inflasi (Umum)
9999101164,-0.45,,2016,Inflasi (Umum)
9999101165,0.24,,2016,Inflasi (Umum)
9999101166,0.66,,2016,Inflasi (Umum)
9999101167,0.69,,2016,Inflasi (Umum)
9999101168,-0.02,,2016,Inflasi (Umum)
9999101169,0.22,,2016,Inflasi (Umum)
99991011610,0.14,,,Inflasi (Umum)
99991011611,0.47,,,Inflasi (Umum)
99991011612,0.42,,,Inflasi (Umum)
99991011613,3.02,,,Inflasi (Umum)
9999101171,0.97,,2017,Inflasi (Umum)
9999101172,0.23,,2017,Inflasi (Umum)
9999101173,-0.02,,2017,Inflasi (Umum)
9999101174,0.09,,2017,Inflasi (Umum)
9999101175,0.39,,2017,Inflasi (Umum)
9999101176,0.69,,2017,Inflasi (Umum)
9999101177,0.22,,2017,Inflasi (Umum)
9999101178,-0.07,,2017,Inflasi (Umum)
9999101179,0.13,,2017,Inflasi (Umum)
99991011710,0.01,,,Inflasi (Umum)
99991011711,0.2,,,Inflasi (Umum)
99991011712,0.71,,,Inflasi (Umum)
99991011713,3.61,,,Inflasi (Umum)
9999101181,0.62,,2018,Inflasi (Umum)
9999101182,0.17,,2018,Inflasi (Umum)
9999101183,0.2,,2018,Inflasi (Umum)
9999101184,0.1,,2018,Inflasi (Umum)
9999101185,0.21,,2018,Inflasi (Umum)
9999101186,0.59,,2018,Inflasi (Umum)
9999101187,0.28,,2018,Inflasi (Umum)
9999101188,-0.05,,2018,Inflasi (Umum)
9999101189,-0.18,,2018,Inflasi (Umum)
99991011810,0.28,,,Inflasi (Umum)
99991011811,0.27,,,Inflasi (Umum)
99991011812,0.62,,,Inflasi (Umum)
99991011813,3.13,,,Inflasi (Umum)
9999101191,0.32,,2019,Inflasi (Umum)
9999101192,-0.08,,2019,Inflasi (Umum)
9999101193,0.11,,2019,Inflasi (Umum)
9999101194,0.44,,2019,Inflasi (Umum)
9999101195,0.68,,2019,Inflasi (Umum)
9999101196,0.55,,2019,Inflasi (Umum)
9999101197,0.31,,2019,Inflasi (Umum)
9999101198,0.12,,2019,Inflasi (Umum)
9999101199,-0.27,,2019,Inflasi (Umum)
99991011910,0.02,,,Inflasi (Umum)
99991011911,0.14,,,Inflasi (Umum)
99991011912,0.34,,,Inflasi (Umum)
99991011913,2.72,,,Inflasi (Umum)
1107101141,2.67,,2014,Inflasi (Umum)
1107101142,-1.28,,2014,Inflasi (Umum)
1107101143,-0.73,,2014,Inflasi (Umum)
1107101144,-0.06,,2014,Inflasi (Umum)
1107101145,0.42,,2014,Inflasi (Umum)
1107101146,0.2,,2014,Inflasi (Umum)
1107101147,2.41,,2014,Inflasi (Umum)
1107101148,0.68,,2014,Inflasi (Umum)
1107101149,0.58,,2014,Inflasi (Umum)
11071011410,0.82,,,Inflasi (Umum)
11071011411,1.08,,,Inflasi (Umum)
11071011412,1.17,,,Inflasi (Umum)
11071011413,8.2,,,Inflasi (Umum)
1107101151,-0.12,,2015,Inflasi (Umum)
1107101152,-0.97,,2015,Inflasi (Umum)
1107101153,-0.64,,2015,Inflasi (Umum)
1107101154,0.08,,2015,Inflasi (Umum)
1107101155,0.67,,2015,Inflasi (Umum)
1107101156,0.57,,2015,Inflasi (Umum)
1107101157,0.84,,2015,Inflasi (Umum)
1107101158,-0.63,,2015,Inflasi (Umum)
1107101159,-0.02,,2015,Inflasi (Umum)
11071011510,0.05,,,Inflasi (Umum)
11071011511,0.28,,,Inflasi (Umum)
11071011512,0.49,,,Inflasi (Umum)
11071011513,0.58,,,Inflasi (Umum)
1107101161,0.46,,2016,Inflasi (Umum)
1107101162,0.37,,2016,Inflasi (Umum)
1107101163,-0.07,,2016,Inflasi (Umum)
1107101164,-0.14,,2016,Inflasi (Umum)
1107101165,0.39,,2016,Inflasi (Umum)
1107101166,0.16,,2016,Inflasi (Umum)
1107101167,0.41,,2016,Inflasi (Umum)
1107101168,0.52,,2016,Inflasi (Umum)
1107101169,0.83,,2016,Inflasi (Umum)
11071011610,0.32,,,Inflasi (Umum)
11071011611,0.15,,,Inflasi (Umum)
11071011612,0.31,,,Inflasi (Umum)
11071011613,3.77,,,Inflasi (Umum)
1107101171,1.34,,2017,Inflasi (Umum)
1107101172,0.41,,2017,Inflasi (Umum)
1107101173,-0.06,,2017,Inflasi (Umum)
1107101174,-0.52,,2017,Inflasi (Umum)
1107101175,0.06,,2017,Inflasi (Umum)
1107101176,0.48,,2017,Inflasi (Umum)
1107101177,0.01,,2017,Inflasi (Umum)
1107101178,0.24,,2017,Inflasi (Umum)
1107101179,0.37,,2017,Inflasi (Umum)
11071011710,0.28,,,Inflasi (Umum)
11071011711,0.88,,,Inflasi (Umum)
11071011712,1.18,,,Inflasi (Umum)
11071011713,4.76,,,Inflasi (Umum)
1107101181,-0.14,,2018,Inflasi (Umum)
1107101182,-0.25,,2018,Inflasi (Umum)
1107101183,0.21,,2018,Inflasi (Umum)
1107101184,-0.52,,2018,Inflasi (Umum)
1107101185,0.57,,2018,Inflasi (Umum)
1107101186,0.2,,2018,Inflasi (Umum)
1107101187,0.71,,2018,Inflasi (Umum)
1107101188,0.23,,2018,Inflasi (Umum)
1107101189,-0.41,,2018,Inflasi (Umum)
11071011810,-0.17,,,Inflasi (Umum)
11071011811,0.08,,,Inflasi (Umum)
11071011812,0.48,,,Inflasi (Umum)
11071011813,0.96,,,Inflasi (Umum)
1107101191,0.91,,2019,Inflasi (Umum)
1107101192,-0.71,,2019,Inflasi (Umum)
