id,values,area,breakdown,year,data_title
11003035411170,87.52,ACEH,SM/SMK/MA/Paket C,2017,Angka Partisipasi Kasar ( A P K )
11003035411180,84.8,ACEH,SM/SMK/MA/Paket C,2018,Angka Partisipasi Kasar ( A P K )
11003035411190,90.09,ACEH,SM/SMK/MA/Paket C,2019,Angka Partisipasi Kasar ( A P K )
11003035411200,90.9,ACEH,SM/SMK/MA/Paket C,2020,Angka Partisipasi Kasar ( A P K )
11003035411210,92.63,ACEH,SM/SMK/MA/Paket C,2021,Angka Partisipasi Kasar ( A P K )
12003035391030,107.6,SUMATERA UTARA,SD/MI/Paket A,2003,Angka Partisipasi Kasar ( A P K )
12003035391040,106.62,SUMATERA UTARA,SD/MI/Paket A,2004,Angka Partisipasi Kasar ( A P K )
12003035391050,106.79,SUMATERA UTARA,SD/MI/Paket A,2005,Angka Partisipasi Kasar ( A P K )
12003035391060,111.57,SUMATERA UTARA,SD/MI/Paket A,2006,Angka Partisipasi Kasar ( A P K )
12003035391070,112.27,SUMATERA UTARA,SD/MI/Paket A,2007,Angka Partisipasi Kasar ( A P K )
12003035391080,112.73,SUMATERA UTARA,SD/MI/Paket A,2008,Angka Partisipasi Kasar ( A P K )
12003035391090,112.89,SUMATERA UTARA,SD/MI/Paket A,2009,Angka Partisipasi Kasar ( A P K )
12003035391100,114.2,SUMATERA UTARA,SD/MI/Paket A,2010,Angka Partisipasi Kasar ( A P K )
12003035391110,104.76,SUMATERA UTARA,SD/MI/Paket A,2011,Angka Partisipasi Kasar ( A P K )
12003035391120,106.41,SUMATERA UTARA,SD/MI/Paket A,2012,Angka Partisipasi Kasar ( A P K )
12003035391130,110.01,SUMATERA UTARA,SD/MI/Paket A,2013,Angka Partisipasi Kasar ( A P K )
12003035391140,110.34,SUMATERA UTARA,SD/MI/Paket A,2014,Angka Partisipasi Kasar ( A P K )
12003035391150,112.62,SUMATERA UTARA,SD/MI/Paket A,2015,Angka Partisipasi Kasar ( A P K )
12003035391160,110.89,SUMATERA UTARA,SD/MI/Paket A,2016,Angka Partisipasi Kasar ( A P K )
12003035391170,109.5,SUMATERA UTARA,SD/MI/Paket A,2017,Angka Partisipasi Kasar ( A P K )
12003035391180,111.1,SUMATERA UTARA,SD/MI/Paket A,2018,Angka Partisipasi Kasar ( A P K )
12003035391190,109.49,SUMATERA UTARA,SD/MI/Paket A,2019,Angka Partisipasi Kasar ( A P K )
12003035391200,108.53,SUMATERA UTARA,SD/MI/Paket A,2020,Angka Partisipasi Kasar ( A P K )
12003035391210,107.85,SUMATERA UTARA,SD/MI/Paket A,2021,Angka Partisipasi Kasar ( A P K )
12003035401030,89.6,SUMATERA UTARA,SMP/Mts/Paket B,2003,Angka Partisipasi Kasar ( A P K )
12003035401040,89.92,SUMATERA UTARA,SMP/Mts/Paket B,2004,Angka Partisipasi Kasar ( A P K )
12003035401050,92.0,SUMATERA UTARA,SMP/Mts/Paket B,2005,Angka Partisipasi Kasar ( A P K )
12003035401060,89.48,SUMATERA UTARA,SMP/Mts/Paket B,2006,Angka Partisipasi Kasar ( A P K )
12003035401070,93.93,SUMATERA UTARA,SMP/Mts/Paket B,2007,Angka Partisipasi Kasar ( A P K )
12003035401080,92.48,SUMATERA UTARA,SMP/Mts/Paket B,2008,Angka Partisipasi Kasar ( A P K )
12003035401090,89.74,SUMATERA UTARA,SMP/Mts/Paket B,2009,Angka Partisipasi Kasar ( A P K )
12003035401100,89.83,SUMATERA UTARA,SMP/Mts/Paket B,2010,Angka Partisipasi Kasar ( A P K )
12003035401110,89.18,SUMATERA UTARA,SMP/Mts/Paket B,2011,Angka Partisipasi Kasar ( A P K )
12003035401120,88.59,SUMATERA UTARA,SMP/Mts/Paket B,2012,Angka Partisipasi Kasar ( A P K )
12003035401130,86.84,SUMATERA UTARA,SMP/Mts/Paket B,2013,Angka Partisipasi Kasar ( A P K )
12003035401140,90.29,SUMATERA UTARA,SMP/Mts/Paket B,2014,Angka Partisipasi Kasar ( A P K )
12003035401150,95.41,SUMATERA UTARA,SMP/Mts/Paket B,2015,Angka Partisipasi Kasar ( A P K )
12003035401160,90.71,SUMATERA UTARA,SMP/Mts/Paket B,2016,Angka Partisipasi Kasar ( A P K )
12003035401170,90.74,SUMATERA UTARA,SMP/Mts/Paket B,2017,Angka Partisipasi Kasar ( A P K )
12003035401180,89.98,SUMATERA UTARA,SMP/Mts/Paket B,2018,Angka Partisipasi Kasar ( A P K )
12003035401190,90.38,SUMATERA UTARA,SMP/Mts/Paket B,2019,Angka Partisipasi Kasar ( A P K )
12003035401200,91.68,SUMATERA UTARA,SMP/Mts/Paket B,2020,Angka Partisipasi Kasar ( A P K )
12003035401210,91.87,SUMATERA UTARA,SMP/Mts/Paket B,2021,Angka Partisipasi Kasar ( A P K )
12003035411030,65.9,SUMATERA UTARA,SM/SMK/MA/Paket C,2003,Angka Partisipasi Kasar ( A P K )
12003035411040,70.91,SUMATERA UTARA,SM/SMK/MA/Paket C,2004,Angka Partisipasi Kasar ( A P K )
12003035411050,67.8,SUMATERA UTARA,SM/SMK/MA/Paket C,2005,Angka Partisipasi Kasar ( A P K )
12003035411060,68.78,SUMATERA UTARA,SM/SMK/MA/Paket C,2006,Angka Partisipasi Kasar ( A P K )
12003035411070,71.45,SUMATERA UTARA,SM/SMK/MA/Paket C,2007,Angka Partisipasi Kasar ( A P K )
12003035411080,69.58,SUMATERA UTARA,SM/SMK/MA/Paket C,2008,Angka Partisipasi Kasar ( A P K )
12003035411090,73.36,SUMATERA UTARA,SM/SMK/MA/Paket C,2009,Angka Partisipasi Kasar ( A P K )
12003035411100,72.69,SUMATERA UTARA,SM/SMK/MA/Paket C,2010,Angka Partisipasi Kasar ( A P K )
12003035411110,78.97,SUMATERA UTARA,SM/SMK/MA/Paket C,2011,Angka Partisipasi Kasar ( A P K )
12003035411120,80.81,SUMATERA UTARA,SM/SMK/MA/Paket C,2012,Angka Partisipasi Kasar ( A P K )
12003035411130,77.15,SUMATERA UTARA,SM/SMK/MA/Paket C,2013,Angka Partisipasi Kasar ( A P K )
12003035411140,82.96,SUMATERA UTARA,SM/SMK/MA/Paket C,2014,Angka Partisipasi Kasar ( A P K )
12003035411150,84.14,SUMATERA UTARA,SM/SMK/MA/Paket C,2015,Angka Partisipasi Kasar ( A P K )
12003035411160,93.25,SUMATERA UTARA,SM/SMK/MA/Paket C,2016,Angka Partisipasi Kasar ( A P K )
12003035411170,93.64,SUMATERA UTARA,SM/SMK/MA/Paket C,2017,Angka Partisipasi Kasar ( A P K )
12003035411180,91.57,SUMATERA UTARA,SM/SMK/MA/Paket C,2018,Angka Partisipasi Kasar ( A P K )
12003035411190,94.04,SUMATERA UTARA,SM/SMK/MA/Paket C,2019,Angka Partisipasi Kasar ( A P K )
12003035411200,94.68,SUMATERA UTARA,SM/SMK/MA/Paket C,2020,Angka Partisipasi Kasar ( A P K )
12003035411210,96.75,SUMATERA UTARA,SM/SMK/MA/Paket C,2021,Angka Partisipasi Kasar ( A P K )
13003035391030,105.2,SUMATERA BARAT,SD/MI/Paket A,2003,Angka Partisipasi Kasar ( A P K )
13003035391040,106.66,SUMATERA BARAT,SD/MI/Paket A,2004,Angka Partisipasi Kasar ( A P K )
13003035391050,105.6,SUMATERA BARAT,SD/MI/Paket A,2005,Angka Partisipasi Kasar ( A P K )
13003035391060,108.85,SUMATERA BARAT,SD/MI/Paket A,2006,Angka Partisipasi Kasar ( A P K )
13003035391070,112.05,SUMATERA BARAT,SD/MI/Paket A,2007,Angka Partisipasi Kasar ( A P K )
13003035391080,110.87,SUMATERA BARAT,SD/MI/Paket A,2008,Angka Partisipasi Kasar ( A P K )
13003035391090,110.31,SUMATERA BARAT,SD/MI/Paket A,2009,Angka Partisipasi Kasar ( A P K )
13003035391100,110.63,SUMATERA BARAT,SD/MI/Paket A,2010,Angka Partisipasi Kasar ( A P K )
13003035391110,104.02,SUMATERA BARAT,SD/MI/Paket A,2011,Angka Partisipasi Kasar ( A P K )
13003035391120,107.0,SUMATERA BARAT,SD/MI/Paket A,2012,Angka Partisipasi Kasar ( A P K )
13003035391130,109.92,SUMATERA BARAT,SD/MI/Paket A,2013,Angka Partisipasi Kasar ( A P K )
13003035391140,110.89,SUMATERA BARAT,SD/MI/Paket A,2014,Angka Partisipasi Kasar ( A P K )
13003035391150,113.25,SUMATERA BARAT,SD/MI/Paket A,2015,Angka Partisipasi Kasar ( A P K )
13003035391160,110.39,SUMATERA BARAT,SD/MI/Paket A,2016,Angka Partisipasi Kasar ( A P K )
13003035391170,110.46,SUMATERA BARAT,SD/MI/Paket A,2017,Angka Partisipasi Kasar ( A P K )
13003035391180,110.99,SUMATERA BARAT,SD/MI/Paket A,2018,Angka Partisipasi Kasar ( A P K )
13003035391190,109.31,SUMATERA BARAT,SD/MI/Paket A,2019,Angka Partisipasi Kasar ( A P K )
13003035391200,108.68,SUMATERA BARAT,SD/MI/Paket A,2020,Angka Partisipasi Kasar ( A P K )
13003035391210,108.66,SUMATERA BARAT,SD/MI/Paket A,2021,Angka Partisipasi Kasar ( A P K )
13003035401030,87.9,SUMATERA BARAT,SMP/Mts/Paket B,2003,Angka Partisipasi Kasar ( A P K )
13003035401040,88.8,SUMATERA BARAT,SMP/Mts/Paket B,2004,Angka Partisipasi Kasar ( A P K )
13003035401050,89.03,SUMATERA BARAT,SMP/Mts/Paket B,2005,Angka Partisipasi Kasar ( A P K )
13003035401060,83.53,SUMATERA BARAT,SMP/Mts/Paket B,2006,Angka Partisipasi Kasar ( A P K )
13003035401070,84.87,SUMATERA BARAT,SMP/Mts/Paket B,2007,Angka Partisipasi Kasar ( A P K )
13003035401080,85.27,SUMATERA BARAT,SMP/Mts/Paket B,2008,Angka Partisipasi Kasar ( A P K )
13003035401090,81.13,SUMATERA BARAT,SMP/Mts/Paket B,2009,Angka Partisipasi Kasar ( A P K )
13003035401100,80.34,SUMATERA BARAT,SMP/Mts/Paket B,2010,Angka Partisipasi Kasar ( A P K )
13003035401110,88.7,SUMATERA BARAT,SMP/Mts/Paket B,2011,Angka Partisipasi Kasar ( A P K )
13003035401120,87.81,SUMATERA BARAT,SMP/Mts/Paket B,2012,Angka Partisipasi Kasar ( A P K )
13003035401130,85.46,SUMATERA BARAT,SMP/Mts/Paket B,2013,Angka Partisipasi Kasar ( A P K )
13003035401140,88.05,SUMATERA BARAT,SMP/Mts/Paket B,2014,Angka Partisipasi Kasar ( A P K )
13003035401150,90.94,SUMATERA BARAT,SMP/Mts/Paket B,2015,Angka Partisipasi Kasar ( A P K )
13003035401160,91.05,SUMATERA BARAT,SMP/Mts/Paket B,2016,Angka Partisipasi Kasar ( A P K )
13003035401170,90.4,SUMATERA BARAT,SMP/Mts/Paket B,2017,Angka Partisipasi Kasar ( A P K )
13003035401180,90.92,SUMATERA BARAT,SMP/Mts/Paket B,2018,Angka Partisipasi Kasar ( A P K )
13003035401190,91.41,SUMATERA BARAT,SMP/Mts/Paket B,2019,Angka Partisipasi Kasar ( A P K )
13003035401200,92.33,SUMATERA BARAT,SMP/Mts/Paket B,2020,Angka Partisipasi Kasar ( A P K )
13003035401210,93.24,SUMATERA BARAT,SMP/Mts/Paket B,2021,Angka Partisipasi Kasar ( A P K )
13003035411030,63.9,SUMATERA BARAT,SM/SMK/MA/Paket C,2003,Angka Partisipasi Kasar ( A P K )
13003035411040,65.32,SUMATERA BARAT,SM/SMK/MA/Paket C,2004,Angka Partisipasi Kasar ( A P K )
13003035411050,68.7,SUMATERA BARAT,SM/SMK/MA/Paket C,2005,Angka Partisipasi Kasar ( A P K )
13003035411060,67.69,SUMATERA BARAT,SM/SMK/MA/Paket C,2006,Angka Partisipasi Kasar ( A P K )
13003035411070,70.47,SUMATERA BARAT,SM/SMK/MA/Paket C,2007,Angka Partisipasi Kasar ( A P K )
13003035411080,71.04,SUMATERA BARAT,SM/SMK/MA/Paket C,2008,Angka Partisipasi Kasar ( A P K )
13003035411090,74.37,SUMATERA BARAT,SM/SMK/MA/Paket C,2009,Angka Partisipasi Kasar ( A P K )
13003035411100,72.82,SUMATERA BARAT,SM/SMK/MA/Paket C,2010,Angka Partisipasi Kasar ( A P K )
13003035411110,70.0,SUMATERA BARAT,SM/SMK/MA/Paket C,2011,Angka Partisipasi Kasar ( A P K )
13003035411120,72.53,SUMATERA BARAT,SM/SMK/MA/Paket C,2012,Angka Partisipasi Kasar ( A P K )
13003035411130,71.0,SUMATERA BARAT,SM/SMK/MA/Paket C,2013,Angka Partisipasi Kasar ( A P K )
13003035411140,80.46,SUMATERA BARAT,SM/SMK/MA/Paket C,2014,Angka Partisipasi Kasar ( A P K )
13003035411150,81.42,SUMATERA BARAT,SM/SMK/MA/Paket C,2015,Angka Partisipasi Kasar ( A P K )
13003035411160,84.7,SUMATERA BARAT,SM/SMK/MA/Paket C,2016,Angka Partisipasi Kasar ( A P K )
13003035411170,88.39,SUMATERA BARAT,SM/SMK/MA/Paket C,2017,Angka Partisipasi Kasar ( A P K )
13003035411180,83.97,SUMATERA BARAT,SM/SMK/MA/Paket C,2018,Angka Partisipasi Kasar ( A P K )
13003035411190,88.88,SUMATERA BARAT,SM/SMK/MA/Paket C,2019,Angka Partisipasi Kasar ( A P K )
13003035411200,90.01,SUMATERA BARAT,SM/SMK/MA/Paket C,2020,Angka Partisipasi Kasar ( A P K )
13003035411210,90.38,SUMATERA BARAT,SM/SMK/MA/Paket C,2021,Angka Partisipasi Kasar ( A P K )
14003035391030,107.2,RIAU,SD/MI/Paket A,2003,Angka Partisipasi Kasar ( A P K )
14003035391040,108.52,RIAU,SD/MI/Paket A,2004,Angka Partisipasi Kasar ( A P K )
14003035391050,107.11,RIAU,SD/MI/Paket A,2005,Angka Partisipasi Kasar ( A P K )
14003035391060,110.0,RIAU,SD/MI/Paket A,2006,Angka Partisipasi Kasar ( A P K )
14003035391070,111.95,RIAU,SD/MI/Paket A,2007,Angka Partisipasi Kasar ( A P K )
14003035391080,112.25,RIAU,SD/MI/Paket A,2008,Angka Partisipasi Kasar ( A P K )
14003035391090,110.76,RIAU,SD/MI/Paket A,2009,Angka Partisipasi Kasar ( A P K )
14003035391100,114.73,RIAU,SD/MI/Paket A,2010,Angka Partisipasi Kasar ( A P K )
14003035391110,103.59,RIAU,SD/MI/Paket A,2011,Angka Partisipasi Kasar ( A P K )
14003035391120,103.57,RIAU,SD/MI/Paket A,2012,Angka Partisipasi Kasar ( A P K )
14003035391130,107.3,RIAU,SD/MI/Paket A,2013,Angka Partisipasi Kasar ( A P K )
14003035391140,109.42,RIAU,SD/MI/Paket A,2014,Angka Partisipasi Kasar ( A P K )
14003035391150,110.4,RIAU,SD/MI/Paket A,2015,Angka Partisipasi Kasar ( A P K )
14003035391160,110.04,RIAU,SD/MI/Paket A,2016,Angka Partisipasi Kasar ( A P K )
14003035391170,108.3,RIAU,SD/MI/Paket A,2017,Angka Partisipasi Kasar ( A P K )
14003035391180,106.92,RIAU,SD/MI/Paket A,2018,Angka Partisipasi Kasar ( A P K )
14003035391190,106.81,RIAU,SD/MI/Paket A,2019,Angka Partisipasi Kasar ( A P K )
14003035391200,105.89,RIAU,SD/MI/Paket A,2020,Angka Partisipasi Kasar ( A P K )
14003035391210,105.52,RIAU,SD/MI/Paket A,2021,Angka Partisipasi Kasar ( A P K )
14003035401030,84.9,RIAU,SMP/Mts/Paket B,2003,Angka Partisipasi Kasar ( A P K )
14003035401040,87.54,RIAU,SMP/Mts/Paket B,2004,Angka Partisipasi Kasar ( A P K )
14003035401050,91.39,RIAU,SMP/Mts/Paket B,2005,Angka Partisipasi Kasar ( A P K )
14003035401060,89.88,RIAU,SMP/Mts/Paket B,2006,Angka Partisipasi Kasar ( A P K )
14003035401070,90.8,RIAU,SMP/Mts/Paket B,2007,Angka Partisipasi Kasar ( A P K )
14003035401080,90.68,RIAU,SMP/Mts/Paket B,2008,Angka Partisipasi Kasar ( A P K )
14003035401090,85.24,RIAU,SMP/Mts/Paket B,2009,Angka Partisipasi Kasar ( A P K )
14003035401100,85.43,RIAU,SMP/Mts/Paket B,2010,Angka Partisipasi Kasar ( A P K )
14003035401110,89.96,RIAU,SMP/Mts/Paket B,2011,Angka Partisipasi Kasar ( A P K )
14003035401120,93.3,RIAU,SMP/Mts/Paket B,2012,Angka Partisipasi Kasar ( A P K )
14003035401130,88.49,RIAU,SMP/Mts/Paket B,2013,Angka Partisipasi Kasar ( A P K )
14003035401140,90.79,RIAU,SMP/Mts/Paket B,2014,Angka Partisipasi Kasar ( A P K )
14003035401150,94.14,RIAU,SMP/Mts/Paket B,2015,Angka Partisipasi Kasar ( A P K )
14003035401160,93.84,RIAU,SMP/Mts/Paket B,2016,Angka Partisipasi Kasar ( A P K )
