id,values,breakdown,year,data_title
4144201150,38.36,Kuintil 4,2015,Angka Partisipasi Kasar (APK) Anak Yang Mengikuti Pendidikan Anak Usia Dini (PAUD) Menurut Kelompok Pengeluaran
4144201160,37.16,Kuintil 4,2016,Angka Partisipasi Kasar (APK) Anak Yang Mengikuti Pendidikan Anak Usia Dini (PAUD) Menurut Kelompok Pengeluaran
4144201170,36.2,Kuintil 4,2017,Angka Partisipasi Kasar (APK) Anak Yang Mengikuti Pendidikan Anak Usia Dini (PAUD) Menurut Kelompok Pengeluaran
4144201180,41.37,Kuintil 4,2018,Angka Partisipasi Kasar (APK) Anak Yang Mengikuti Pendidikan Anak Usia Dini (PAUD) Menurut Kelompok Pengeluaran
4144201190,39.68,Kuintil 4,2019,Angka Partisipasi Kasar (APK) Anak Yang Mengikuti Pendidikan Anak Usia Dini (PAUD) Menurut Kelompok Pengeluaran
4144201200,38.83,Kuintil 4,2020,Angka Partisipasi Kasar (APK) Anak Yang Mengikuti Pendidikan Anak Usia Dini (PAUD) Menurut Kelompok Pengeluaran
4144201210,37.04,Kuintil 4,2021,Angka Partisipasi Kasar (APK) Anak Yang Mengikuti Pendidikan Anak Usia Dini (PAUD) Menurut Kelompok Pengeluaran
5144201150,45.68,Kuintil 5,2015,Angka Partisipasi Kasar (APK) Anak Yang Mengikuti Pendidikan Anak Usia Dini (PAUD) Menurut Kelompok Pengeluaran
5144201160,42.77,Kuintil 5,2016,Angka Partisipasi Kasar (APK) Anak Yang Mengikuti Pendidikan Anak Usia Dini (PAUD) Menurut Kelompok Pengeluaran
5144201170,42.53,Kuintil 5,2017,Angka Partisipasi Kasar (APK) Anak Yang Mengikuti Pendidikan Anak Usia Dini (PAUD) Menurut Kelompok Pengeluaran
5144201180,44.88,Kuintil 5,2018,Angka Partisipasi Kasar (APK) Anak Yang Mengikuti Pendidikan Anak Usia Dini (PAUD) Menurut Kelompok Pengeluaran
5144201190,43.06,Kuintil 5,2019,Angka Partisipasi Kasar (APK) Anak Yang Mengikuti Pendidikan Anak Usia Dini (PAUD) Menurut Kelompok Pengeluaran
5144201200,44.36,Kuintil 5,2020,Angka Partisipasi Kasar (APK) Anak Yang Mengikuti Pendidikan Anak Usia Dini (PAUD) Menurut Kelompok Pengeluaran
5144201210,39.93,Kuintil 5,2021,Angka Partisipasi Kasar (APK) Anak Yang Mengikuti Pendidikan Anak Usia Dini (PAUD) Menurut Kelompok Pengeluaran
