id,values,area,breakdown,year,data_title
99993015361140,94.44,INDONESIA,13-15,2014,Angka Partisipasi Sekolah ( A P S )
99993015361150,94.72,INDONESIA,13-15,2015,Angka Partisipasi Sekolah ( A P S )
99993015361160,94.88,INDONESIA,13-15,2016,Angka Partisipasi Sekolah ( A P S )
99993015361170,95.08,INDONESIA,13-15,2017,Angka Partisipasi Sekolah ( A P S )
99993015361180,95.36,INDONESIA,13-15,2018,Angka Partisipasi Sekolah ( A P S )
99993015361190,95.51,INDONESIA,13-15,2019,Angka Partisipasi Sekolah ( A P S )
99993015361200,95.74,INDONESIA,13-15,2020,Angka Partisipasi Sekolah ( A P S )
99993015361210,95.99,INDONESIA,13-15,2021,Angka Partisipasi Sekolah ( A P S )
99993015371030,50.97,INDONESIA,16-18,2003,Angka Partisipasi Sekolah ( A P S )
99993015371040,53.48,INDONESIA,16-18,2004,Angka Partisipasi Sekolah ( A P S )
99993015371050,53.86,INDONESIA,16-18,2005,Angka Partisipasi Sekolah ( A P S )
99993015371060,53.92,INDONESIA,16-18,2006,Angka Partisipasi Sekolah ( A P S )
99993015371070,55.49,INDONESIA,16-18,2007,Angka Partisipasi Sekolah ( A P S )
99993015371080,55.5,INDONESIA,16-18,2008,Angka Partisipasi Sekolah ( A P S )
99993015371090,55.16,INDONESIA,16-18,2009,Angka Partisipasi Sekolah ( A P S )
99993015371100,56.01,INDONESIA,16-18,2010,Angka Partisipasi Sekolah ( A P S )
99993015371110,57.95,INDONESIA,16-18,2011,Angka Partisipasi Sekolah ( A P S )
99993015371120,61.49,INDONESIA,16-18,2012,Angka Partisipasi Sekolah ( A P S )
99993015371130,63.84,INDONESIA,16-18,2013,Angka Partisipasi Sekolah ( A P S )
99993015371140,70.31,INDONESIA,16-18,2014,Angka Partisipasi Sekolah ( A P S )
99993015371150,70.61,INDONESIA,16-18,2015,Angka Partisipasi Sekolah ( A P S )
99993015371160,70.83,INDONESIA,16-18,2016,Angka Partisipasi Sekolah ( A P S )
99993015371170,71.42,INDONESIA,16-18,2017,Angka Partisipasi Sekolah ( A P S )
99993015371180,71.99,INDONESIA,16-18,2018,Angka Partisipasi Sekolah ( A P S )
99993015371190,72.36,INDONESIA,16-18,2019,Angka Partisipasi Sekolah ( A P S )
99993015371200,72.72,INDONESIA,16-18,2020,Angka Partisipasi Sekolah ( A P S )
99993015371210,73.09,INDONESIA,16-18,2021,Angka Partisipasi Sekolah ( A P S )
99993015381030,11.71,INDONESIA,19-24,2003,Angka Partisipasi Sekolah ( A P S )
99993015381040,12.07,INDONESIA,19-24,2004,Angka Partisipasi Sekolah ( A P S )
99993015381050,12.23,INDONESIA,19-24,2005,Angka Partisipasi Sekolah ( A P S )
99993015381060,11.38,INDONESIA,19-24,2006,Angka Partisipasi Sekolah ( A P S )
99993015381070,13.08,INDONESIA,19-24,2007,Angka Partisipasi Sekolah ( A P S )
99993015381080,13.29,INDONESIA,19-24,2008,Angka Partisipasi Sekolah ( A P S )
99993015381090,12.72,INDONESIA,19-24,2009,Angka Partisipasi Sekolah ( A P S )
99993015381100,13.77,INDONESIA,19-24,2010,Angka Partisipasi Sekolah ( A P S )
99993015381110,14.82,INDONESIA,19-24,2011,Angka Partisipasi Sekolah ( A P S )
99993015381120,16.05,INDONESIA,19-24,2012,Angka Partisipasi Sekolah ( A P S )
99993015381130,20.14,INDONESIA,19-24,2013,Angka Partisipasi Sekolah ( A P S )
99993015381140,22.82,INDONESIA,19-24,2014,Angka Partisipasi Sekolah ( A P S )
99993015381150,22.95,INDONESIA,19-24,2015,Angka Partisipasi Sekolah ( A P S )
99993015381160,23.93,INDONESIA,19-24,2016,Angka Partisipasi Sekolah ( A P S )
99993015381170,24.77,INDONESIA,19-24,2017,Angka Partisipasi Sekolah ( A P S )
99993015381180,24.4,INDONESIA,19-24,2018,Angka Partisipasi Sekolah ( A P S )
99993015381190,25.21,INDONESIA,19-24,2019,Angka Partisipasi Sekolah ( A P S )
99993015381200,25.56,INDONESIA,19-24,2020,Angka Partisipasi Sekolah ( A P S )
99993015381210,26.01,INDONESIA,19-24,2021,Angka Partisipasi Sekolah ( A P S )
11003015351030,98.05,ACEH,7-12,2003,Angka Partisipasi Sekolah ( A P S )
11003015351040,98.67,ACEH,7-12,2004,Angka Partisipasi Sekolah ( A P S )
11003015351060,98.88,ACEH,7-12,2006,Angka Partisipasi Sekolah ( A P S )
11003015351070,98.95,ACEH,7-12,2007,Angka Partisipasi Sekolah ( A P S )
11003015351080,99.03,ACEH,7-12,2008,Angka Partisipasi Sekolah ( A P S )
11003015351090,99.07,ACEH,7-12,2009,Angka Partisipasi Sekolah ( A P S )
11003015351100,99.19,ACEH,7-12,2010,Angka Partisipasi Sekolah ( A P S )
11003015351110,98.99,ACEH,7-12,2011,Angka Partisipasi Sekolah ( A P S )
11003015351120,99.36,ACEH,7-12,2012,Angka Partisipasi Sekolah ( A P S )
11003015351130,99.66,ACEH,7-12,2013,Angka Partisipasi Sekolah ( A P S )
11003015351140,99.84,ACEH,7-12,2014,Angka Partisipasi Sekolah ( A P S )
11003015351150,99.9,ACEH,7-12,2015,Angka Partisipasi Sekolah ( A P S )
11003015351160,99.82,ACEH,7-12,2016,Angka Partisipasi Sekolah ( A P S )
11003015351170,99.85,ACEH,7-12,2017,Angka Partisipasi Sekolah ( A P S )
11003015351180,99.86,ACEH,7-12,2018,Angka Partisipasi Sekolah ( A P S )
11003015351190,99.75,ACEH,7-12,2019,Angka Partisipasi Sekolah ( A P S )
11003015351200,99.84,ACEH,7-12,2020,Angka Partisipasi Sekolah ( A P S )
11003015351210,99.67,ACEH,7-12,2021,Angka Partisipasi Sekolah ( A P S )
11003015361030,92.89,ACEH,13-15,2003,Angka Partisipasi Sekolah ( A P S )
11003015361040,94.99,ACEH,13-15,2004,Angka Partisipasi Sekolah ( A P S )
11003015361060,93.83,ACEH,13-15,2006,Angka Partisipasi Sekolah ( A P S )
11003015361070,94.06,ACEH,13-15,2007,Angka Partisipasi Sekolah ( A P S )
11003015361080,94.15,ACEH,13-15,2008,Angka Partisipasi Sekolah ( A P S )
11003015361090,94.31,ACEH,13-15,2009,Angka Partisipasi Sekolah ( A P S )
11003015361100,94.99,ACEH,13-15,2010,Angka Partisipasi Sekolah ( A P S )
11003015361110,94.37,ACEH,13-15,2011,Angka Partisipasi Sekolah ( A P S )
11003015361120,94.34,ACEH,13-15,2012,Angka Partisipasi Sekolah ( A P S )
11003015361130,95.23,ACEH,13-15,2013,Angka Partisipasi Sekolah ( A P S )
11003015361140,97.38,ACEH,13-15,2014,Angka Partisipasi Sekolah ( A P S )
11003015361150,97.71,ACEH,13-15,2015,Angka Partisipasi Sekolah ( A P S )
11003015361160,97.89,ACEH,13-15,2016,Angka Partisipasi Sekolah ( A P S )
11003015361170,98.09,ACEH,13-15,2017,Angka Partisipasi Sekolah ( A P S )
11003015361180,98.49,ACEH,13-15,2018,Angka Partisipasi Sekolah ( A P S )
11003015361190,98.52,ACEH,13-15,2019,Angka Partisipasi Sekolah ( A P S )
11003015361200,98.49,ACEH,13-15,2020,Angka Partisipasi Sekolah ( A P S )
11003015361210,98.42,ACEH,13-15,2021,Angka Partisipasi Sekolah ( A P S )
11003015371030,72.25,ACEH,16-18,2003,Angka Partisipasi Sekolah ( A P S )
11003015371040,73.31,ACEH,16-18,2004,Angka Partisipasi Sekolah ( A P S )
11003015371060,72.43,ACEH,16-18,2006,Angka Partisipasi Sekolah ( A P S )
11003015371070,72.79,ACEH,16-18,2007,Angka Partisipasi Sekolah ( A P S )
11003015371080,72.73,ACEH,16-18,2008,Angka Partisipasi Sekolah ( A P S )
11003015371090,72.74,ACEH,16-18,2009,Angka Partisipasi Sekolah ( A P S )
11003015371100,73.53,ACEH,16-18,2010,Angka Partisipasi Sekolah ( A P S )
11003015371110,72.14,ACEH,16-18,2011,Angka Partisipasi Sekolah ( A P S )
11003015371120,74.59,ACEH,16-18,2012,Angka Partisipasi Sekolah ( A P S )
11003015371130,74.7,ACEH,16-18,2013,Angka Partisipasi Sekolah ( A P S )
11003015371140,80.89,ACEH,16-18,2014,Angka Partisipasi Sekolah ( A P S )
11003015371150,81.43,ACEH,16-18,2015,Angka Partisipasi Sekolah ( A P S )
11003015371160,81.82,ACEH,16-18,2016,Angka Partisipasi Sekolah ( A P S )
11003015371170,82.15,ACEH,16-18,2017,Angka Partisipasi Sekolah ( A P S )
11003015371180,82.92,ACEH,16-18,2018,Angka Partisipasi Sekolah ( A P S )
11003015371190,83.26,ACEH,16-18,2019,Angka Partisipasi Sekolah ( A P S )
11003015371200,83.27,ACEH,16-18,2020,Angka Partisipasi Sekolah ( A P S )
11003015371210,83.28,ACEH,16-18,2021,Angka Partisipasi Sekolah ( A P S )
11003015381030,17.12,ACEH,19-24,2003,Angka Partisipasi Sekolah ( A P S )
11003015381040,18.68,ACEH,19-24,2004,Angka Partisipasi Sekolah ( A P S )
11003015381060,20.95,ACEH,19-24,2006,Angka Partisipasi Sekolah ( A P S )
11003015381070,23.6,ACEH,19-24,2007,Angka Partisipasi Sekolah ( A P S )
11003015381080,23.13,ACEH,19-24,2008,Angka Partisipasi Sekolah ( A P S )
11003015381090,22.82,ACEH,19-24,2009,Angka Partisipasi Sekolah ( A P S )
11003015381100,24.11,ACEH,19-24,2010,Angka Partisipasi Sekolah ( A P S )
11003015381110,27.68,ACEH,19-24,2011,Angka Partisipasi Sekolah ( A P S )
11003015381120,28.55,ACEH,19-24,2012,Angka Partisipasi Sekolah ( A P S )
11003015381130,29.18,ACEH,19-24,2013,Angka Partisipasi Sekolah ( A P S )
11003015381140,32.93,ACEH,19-24,2014,Angka Partisipasi Sekolah ( A P S )
11003015381150,33.07,ACEH,19-24,2015,Angka Partisipasi Sekolah ( A P S )
11003015381160,33.94,ACEH,19-24,2016,Angka Partisipasi Sekolah ( A P S )
11003015381170,34.28,ACEH,19-24,2017,Angka Partisipasi Sekolah ( A P S )
11003015381180,32.59,ACEH,19-24,2018,Angka Partisipasi Sekolah ( A P S )
11003015381190,32.54,ACEH,19-24,2019,Angka Partisipasi Sekolah ( A P S )
11003015381200,32.5,ACEH,19-24,2020,Angka Partisipasi Sekolah ( A P S )
11003015381210,32.61,ACEH,19-24,2021,Angka Partisipasi Sekolah ( A P S )
12003015351030,98.25,SUMATERA UTARA,7-12,2003,Angka Partisipasi Sekolah ( A P S )
12003015351040,97.64,SUMATERA UTARA,7-12,2004,Angka Partisipasi Sekolah ( A P S )
12003015351050,98.04,SUMATERA UTARA,7-12,2005,Angka Partisipasi Sekolah ( A P S )
12003015351060,98.19,SUMATERA UTARA,7-12,2006,Angka Partisipasi Sekolah ( A P S )
12003015351070,98.37,SUMATERA UTARA,7-12,2007,Angka Partisipasi Sekolah ( A P S )
12003015351080,98.66,SUMATERA UTARA,7-12,2008,Angka Partisipasi Sekolah ( A P S )
12003015351090,98.7,SUMATERA UTARA,7-12,2009,Angka Partisipasi Sekolah ( A P S )
12003015351100,98.9,SUMATERA UTARA,7-12,2010,Angka Partisipasi Sekolah ( A P S )
12003015351110,98.34,SUMATERA UTARA,7-12,2011,Angka Partisipasi Sekolah ( A P S )
12003015351120,98.6,SUMATERA UTARA,7-12,2012,Angka Partisipasi Sekolah ( A P S )
12003015351130,99.03,SUMATERA UTARA,7-12,2013,Angka Partisipasi Sekolah ( A P S )
12003015351140,99.26,SUMATERA UTARA,7-12,2014,Angka Partisipasi Sekolah ( A P S )
12003015351150,99.35,SUMATERA UTARA,7-12,2015,Angka Partisipasi Sekolah ( A P S )
12003015351160,99.42,SUMATERA UTARA,7-12,2016,Angka Partisipasi Sekolah ( A P S )
12003015351170,99.49,SUMATERA UTARA,7-12,2017,Angka Partisipasi Sekolah ( A P S )
12003015351180,99.5,SUMATERA UTARA,7-12,2018,Angka Partisipasi Sekolah ( A P S )
12003015351190,99.41,SUMATERA UTARA,7-12,2019,Angka Partisipasi Sekolah ( A P S )
12003015351200,99.44,SUMATERA UTARA,7-12,2020,Angka Partisipasi Sekolah ( A P S )
12003015351210,99.32,SUMATERA UTARA,7-12,2021,Angka Partisipasi Sekolah ( A P S )
12003015361030,88.51,SUMATERA UTARA,13-15,2003,Angka Partisipasi Sekolah ( A P S )
12003015361040,90.28,SUMATERA UTARA,13-15,2004,Angka Partisipasi Sekolah ( A P S )
12003015361050,90.55,SUMATERA UTARA,13-15,2005,Angka Partisipasi Sekolah ( A P S )
12003015361060,90.62,SUMATERA UTARA,13-15,2006,Angka Partisipasi Sekolah ( A P S )
12003015361070,90.73,SUMATERA UTARA,13-15,2007,Angka Partisipasi Sekolah ( A P S )
12003015361080,91.1,SUMATERA UTARA,13-15,2008,Angka Partisipasi Sekolah ( A P S )
12003015361090,91.43,SUMATERA UTARA,13-15,2009,Angka Partisipasi Sekolah ( A P S )
12003015361100,92.26,SUMATERA UTARA,13-15,2010,Angka Partisipasi Sekolah ( A P S )
12003015361110,89.0,SUMATERA UTARA,13-15,2011,Angka Partisipasi Sekolah ( A P S )
12003015361120,90.83,SUMATERA UTARA,13-15,2012,Angka Partisipasi Sekolah ( A P S )
12003015361130,92.11,SUMATERA UTARA,13-15,2013,Angka Partisipasi Sekolah ( A P S )
12003015361140,96.06,SUMATERA UTARA,13-15,2014,Angka Partisipasi Sekolah ( A P S )
12003015361150,96.34,SUMATERA UTARA,13-15,2015,Angka Partisipasi Sekolah ( A P S )
12003015361160,96.48,SUMATERA UTARA,13-15,2016,Angka Partisipasi Sekolah ( A P S )
12003015361170,96.6,SUMATERA UTARA,13-15,2017,Angka Partisipasi Sekolah ( A P S )
12003015361180,96.75,SUMATERA UTARA,13-15,2018,Angka Partisipasi Sekolah ( A P S )
12003015361190,96.89,SUMATERA UTARA,13-15,2019,Angka Partisipasi Sekolah ( A P S )
12003015361200,97.04,SUMATERA UTARA,13-15,2020,Angka Partisipasi Sekolah ( A P S )
12003015361210,96.99,SUMATERA UTARA,13-15,2021,Angka Partisipasi Sekolah ( A P S )
12003015371030,63.19,SUMATERA UTARA,16-18,2003,Angka Partisipasi Sekolah ( A P S )
12003015371040,66.42,SUMATERA UTARA,16-18,2004,Angka Partisipasi Sekolah ( A P S )
12003015371050,65.77,SUMATERA UTARA,16-18,2005,Angka Partisipasi Sekolah ( A P S )
12003015371060,65.09,SUMATERA UTARA,16-18,2006,Angka Partisipasi Sekolah ( A P S )
12003015371070,65.87,SUMATERA UTARA,16-18,2007,Angka Partisipasi Sekolah ( A P S )
12003015371080,65.87,SUMATERA UTARA,16-18,2008,Angka Partisipasi Sekolah ( A P S )
12003015371090,66.34,SUMATERA UTARA,16-18,2009,Angka Partisipasi Sekolah ( A P S )
12003015371100,66.94,SUMATERA UTARA,16-18,2010,Angka Partisipasi Sekolah ( A P S )
12003015371110,67.1,SUMATERA UTARA,16-18,2011,Angka Partisipasi Sekolah ( A P S )
12003015371120,69.86,SUMATERA UTARA,16-18,2012,Angka Partisipasi Sekolah ( A P S )
12003015371130,71.24,SUMATERA UTARA,16-18,2013,Angka Partisipasi Sekolah ( A P S )
12003015371140,75.78,SUMATERA UTARA,16-18,2014,Angka Partisipasi Sekolah ( A P S )
12003015371150,76.23,SUMATERA UTARA,16-18,2015,Angka Partisipasi Sekolah ( A P S )
12003015371160,76.43,SUMATERA UTARA,16-18,2016,Angka Partisipasi Sekolah ( A P S )
12003015371170,76.76,SUMATERA UTARA,16-18,2017,Angka Partisipasi Sekolah ( A P S )
12003015371180,77.41,SUMATERA UTARA,16-18,2018,Angka Partisipasi Sekolah ( A P S )
12003015371190,77.67,SUMATERA UTARA,16-18,2019,Angka Partisipasi Sekolah ( A P S )
12003015371200,78.21,SUMATERA UTARA,16-18,2020,Angka Partisipasi Sekolah ( A P S )
12003015371210,78.66,SUMATERA UTARA,16-18,2021,Angka Partisipasi Sekolah ( A P S )
12003015381030,12.2,SUMATERA UTARA,19-24,2003,Angka Partisipasi Sekolah ( A P S )
12003015381040,11.75,SUMATERA UTARA,19-24,2004,Angka Partisipasi Sekolah ( A P S )
12003015381050,13.12,SUMATERA UTARA,19-24,2005,Angka Partisipasi Sekolah ( A P S )
12003015381060,13.22,SUMATERA UTARA,19-24,2006,Angka Partisipasi Sekolah ( A P S )
12003015381070,14.42,SUMATERA UTARA,19-24,2007,Angka Partisipasi Sekolah ( A P S )
12003015381080,14.6,SUMATERA UTARA,19-24,2008,Angka Partisipasi Sekolah ( A P S )
12003015381090,14.68,SUMATERA UTARA,19-24,2009,Angka Partisipasi Sekolah ( A P S )
12003015381100,15.65,SUMATERA UTARA,19-24,2010,Angka Partisipasi Sekolah ( A P S )
12003015381110,16.94,SUMATERA UTARA,19-24,2011,Angka Partisipasi Sekolah ( A P S )
12003015381120,17.27,SUMATERA UTARA,19-24,2012,Angka Partisipasi Sekolah ( A P S )
12003015381130,21.81,SUMATERA UTARA,19-24,2013,Angka Partisipasi Sekolah ( A P S )
12003015381140,24.82,SUMATERA UTARA,19-24,2014,Angka Partisipasi Sekolah ( A P S )
12003015381150,25.16,SUMATERA UTARA,19-24,2015,Angka Partisipasi Sekolah ( A P S )
12003015381160,26.62,SUMATERA UTARA,19-24,2016,Angka Partisipasi Sekolah ( A P S )
12003015381170,26.8,SUMATERA UTARA,19-24,2017,Angka Partisipasi Sekolah ( A P S )
12003015381180,25.31,SUMATERA UTARA,19-24,2018,Angka Partisipasi Sekolah ( A P S )
12003015381190,25.75,SUMATERA UTARA,19-24,2019,Angka Partisipasi Sekolah ( A P S )
12003015381200,26.98,SUMATERA UTARA,19-24,2020,Angka Partisipasi Sekolah ( A P S )
12003015381210,27.05,SUMATERA UTARA,19-24,2021,Angka Partisipasi Sekolah ( A P S )
13003015351030,96.94,SUMATERA BARAT,7-12,2003,Angka Partisipasi Sekolah ( A P S )
13003015351040,97.11,SUMATERA BARAT,7-12,2004,Angka Partisipasi Sekolah ( A P S )
13003015351050,97.04,SUMATERA BARAT,7-12,2005,Angka Partisipasi Sekolah ( A P S )
13003015351060,97.71,SUMATERA BARAT,7-12,2006,Angka Partisipasi Sekolah ( A P S )
13003015351070,97.78,SUMATERA BARAT,7-12,2007,Angka Partisipasi Sekolah ( A P S )
13003015351080,98.07,SUMATERA BARAT,7-12,2008,Angka Partisipasi Sekolah ( A P S )
13003015351090,98.02,SUMATERA BARAT,7-12,2009,Angka Partisipasi Sekolah ( A P S )
13003015351100,98.24,SUMATERA BARAT,7-12,2010,Angka Partisipasi Sekolah ( A P S )
13003015351110,98.09,SUMATERA BARAT,7-12,2011,Angka Partisipasi Sekolah ( A P S )
13003015351120,98.34,SUMATERA BARAT,7-12,2012,Angka Partisipasi Sekolah ( A P S )
13003015351130,98.81,SUMATERA BARAT,7-12,2013,Angka Partisipasi Sekolah ( A P S )
13003015351140,99.27,SUMATERA BARAT,7-12,2014,Angka Partisipasi Sekolah ( A P S )
13003015351150,99.44,SUMATERA BARAT,7-12,2015,Angka Partisipasi Sekolah ( A P S )
13003015351160,99.43,SUMATERA BARAT,7-12,2016,Angka Partisipasi Sekolah ( A P S )
13003015351170,99.5,SUMATERA BARAT,7-12,2017,Angka Partisipasi Sekolah ( A P S )
13003015351180,99.51,SUMATERA BARAT,7-12,2018,Angka Partisipasi Sekolah ( A P S )
13003015351190,99.52,SUMATERA BARAT,7-12,2019,Angka Partisipasi Sekolah ( A P S )
13003015351200,99.61,SUMATERA BARAT,7-12,2020,Angka Partisipasi Sekolah ( A P S )
13003015351210,99.61,SUMATERA BARAT,7-12,2021,Angka Partisipasi Sekolah ( A P S )
13003015361030,86.7,SUMATERA BARAT,13-15,2003,Angka Partisipasi Sekolah ( A P S )
13003015361040,88.73,SUMATERA BARAT,13-15,2004,Angka Partisipasi Sekolah ( A P S )
13003015361050,89.24,SUMATERA BARAT,13-15,2005,Angka Partisipasi Sekolah ( A P S )
13003015361060,88.45,SUMATERA BARAT,13-15,2006,Angka Partisipasi Sekolah ( A P S )
13003015361070,88.52,SUMATERA BARAT,13-15,2007,Angka Partisipasi Sekolah ( A P S )
13003015361080,88.7,SUMATERA BARAT,13-15,2008,Angka Partisipasi Sekolah ( A P S )
13003015361090,88.79,SUMATERA BARAT,13-15,2009,Angka Partisipasi Sekolah ( A P S )
13003015361100,89.51,SUMATERA BARAT,13-15,2010,Angka Partisipasi Sekolah ( A P S )
13003015361110,90.12,SUMATERA BARAT,13-15,2011,Angka Partisipasi Sekolah ( A P S )
13003015361120,90.5,SUMATERA BARAT,13-15,2012,Angka Partisipasi Sekolah ( A P S )
13003015361130,92.2,SUMATERA BARAT,13-15,2013,Angka Partisipasi Sekolah ( A P S )
13003015361140,95.84,SUMATERA BARAT,13-15,2014,Angka Partisipasi Sekolah ( A P S )
13003015361150,95.98,SUMATERA BARAT,13-15,2015,Angka Partisipasi Sekolah ( A P S )
13003015361160,96.17,SUMATERA BARAT,13-15,2016,Angka Partisipasi Sekolah ( A P S )
13003015361170,96.29,SUMATERA BARAT,13-15,2017,Angka Partisipasi Sekolah ( A P S )
13003015361180,96.37,SUMATERA BARAT,13-15,2018,Angka Partisipasi Sekolah ( A P S )
13003015361190,96.23,SUMATERA BARAT,13-15,2019,Angka Partisipasi Sekolah ( A P S )
13003015361200,96.6,SUMATERA BARAT,13-15,2020,Angka Partisipasi Sekolah ( A P S )
13003015361210,96.63,SUMATERA BARAT,13-15,2021,Angka Partisipasi Sekolah ( A P S )
13003015371030,63.23,SUMATERA BARAT,16-18,2003,Angka Partisipasi Sekolah ( A P S )
13003015371040,66.41,SUMATERA BARAT,16-18,2004,Angka Partisipasi Sekolah ( A P S )
13003015371050,67.12,SUMATERA BARAT,16-18,2005,Angka Partisipasi Sekolah ( A P S )
13003015371060,64.29,SUMATERA BARAT,16-18,2006,Angka Partisipasi Sekolah ( A P S )
13003015371070,65.35,SUMATERA BARAT,16-18,2007,Angka Partisipasi Sekolah ( A P S )
13003015371080,65.73,SUMATERA BARAT,16-18,2008,Angka Partisipasi Sekolah ( A P S )
13003015371090,65.25,SUMATERA BARAT,16-18,2009,Angka Partisipasi Sekolah ( A P S )
13003015371100,65.65,SUMATERA BARAT,16-18,2010,Angka Partisipasi Sekolah ( A P S )
13003015371110,68.84,SUMATERA BARAT,16-18,2011,Angka Partisipasi Sekolah ( A P S )
13003015371120,71.24,SUMATERA BARAT,16-18,2012,Angka Partisipasi Sekolah ( A P S )
13003015371130,74.1,SUMATERA BARAT,16-18,2013,Angka Partisipasi Sekolah ( A P S )
13003015371140,81.97,SUMATERA BARAT,16-18,2014,Angka Partisipasi Sekolah ( A P S )
13003015371150,82.53,SUMATERA BARAT,16-18,2015,Angka Partisipasi Sekolah ( A P S )
13003015371160,82.62,SUMATERA BARAT,16-18,2016,Angka Partisipasi Sekolah ( A P S )
13003015371170,82.86,SUMATERA BARAT,16-18,2017,Angka Partisipasi Sekolah ( A P S )
13003015371180,83.08,SUMATERA BARAT,16-18,2018,Angka Partisipasi Sekolah ( A P S )
13003015371190,83.63,SUMATERA BARAT,16-18,2019,Angka Partisipasi Sekolah ( A P S )
13003015371200,83.68,SUMATERA BARAT,16-18,2020,Angka Partisipasi Sekolah ( A P S )
13003015371210,84.07,SUMATERA BARAT,16-18,2021,Angka Partisipasi Sekolah ( A P S )
13003015381030,20.77,SUMATERA BARAT,19-24,2003,Angka Partisipasi Sekolah ( A P S )
13003015381040,22.33,SUMATERA BARAT,19-24,2004,Angka Partisipasi Sekolah ( A P S )
13003015381050,21.4,SUMATERA BARAT,19-24,2005,Angka Partisipasi Sekolah ( A P S )
13003015381060,18.29,SUMATERA BARAT,19-24,2006,Angka Partisipasi Sekolah ( A P S )
13003015381070,20.88,SUMATERA BARAT,19-24,2007,Angka Partisipasi Sekolah ( A P S )
13003015381080,21.22,SUMATERA BARAT,19-24,2008,Angka Partisipasi Sekolah ( A P S )
13003015381090,20.58,SUMATERA BARAT,19-24,2009,Angka Partisipasi Sekolah ( A P S )
13003015381100,21.26,SUMATERA BARAT,19-24,2010,Angka Partisipasi Sekolah ( A P S )
13003015381110,23.95,SUMATERA BARAT,19-24,2011,Angka Partisipasi Sekolah ( A P S )
13003015381120,27.55,SUMATERA BARAT,19-24,2012,Angka Partisipasi Sekolah ( A P S )
13003015381130,30.66,SUMATERA BARAT,19-24,2013,Angka Partisipasi Sekolah ( A P S )
13003015381140,32.89,SUMATERA BARAT,19-24,2014,Angka Partisipasi Sekolah ( A P S )
13003015381150,33.13,SUMATERA BARAT,19-24,2015,Angka Partisipasi Sekolah ( A P S )
13003015381160,34.71,SUMATERA BARAT,19-24,2016,Angka Partisipasi Sekolah ( A P S )
13003015381170,35.45,SUMATERA BARAT,19-24,2017,Angka Partisipasi Sekolah ( A P S )
13003015381180,33.87,SUMATERA BARAT,19-24,2018,Angka Partisipasi Sekolah ( A P S )
13003015381190,35.66,SUMATERA BARAT,19-24,2019,Angka Partisipasi Sekolah ( A P S )
13003015381200,35.96,SUMATERA BARAT,19-24,2020,Angka Partisipasi Sekolah ( A P S )
13003015381210,36.41,SUMATERA BARAT,19-24,2021,Angka Partisipasi Sekolah ( A P S )
