id,values,breakdown,year,data_title
1145401210,92.04,Laki-laki,2021,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Jenis Kelamin
2145401110,31.66,Perempuan,2011,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Jenis Kelamin
2145401120,36.22,Perempuan,2012,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Jenis Kelamin
2145401130,37.64,Perempuan,2013,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Jenis Kelamin
2145401140,42.44,Perempuan,2014,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Jenis Kelamin
2145401150,52.09,Perempuan,2015,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Jenis Kelamin
2145401160,58.9,Perempuan,2016,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Jenis Kelamin
2145401170,69.07,Perempuan,2017,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Jenis Kelamin
2145401180,77.08,Perempuan,2018,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Jenis Kelamin
2145401190,83.63,Perempuan,2019,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Jenis Kelamin
2145401200,87.13,Perempuan,2020,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Jenis Kelamin
2145401210,91.61,Perempuan,2021,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Jenis Kelamin
3145401110,32.22,Laki-laki + Perempuan,2011,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Jenis Kelamin
3145401120,36.79,Laki-laki + Perempuan,2012,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Jenis Kelamin
3145401130,38.21,Laki-laki + Perempuan,2013,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Jenis Kelamin
3145401140,42.34,Laki-laki + Perempuan,2014,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Jenis Kelamin
3145401150,51.83,Laki-laki + Perempuan,2015,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Jenis Kelamin
3145401160,58.21,Laki-laki + Perempuan,2016,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Jenis Kelamin
3145401170,68.93,Laki-laki + Perempuan,2017,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Jenis Kelamin
3145401180,77.05,Laki-laki + Perempuan,2018,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Jenis Kelamin
3145401190,83.58,Laki-laki + Perempuan,2019,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Jenis Kelamin
3145401200,87.17,Laki-laki + Perempuan,2020,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Jenis Kelamin
3145401210,91.83,Laki-laki + Perempuan,2021,Proporsi Remaja Dan Dewasa Usia 15-24 Tahun Dengan Keterampilan Teknologi Informasi Dan Komputer (TIK) Menurut Jenis Kelamin
